Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
mɤ˧bi˧ze˧ ə˧zɯ˩ hĩ˧ tɕʰi˧ tʰɑ˧mɤ˧ʝi˧ze˩	mɤ˧bi˧ze˧ ə˧zɯ˩ hĩ˧ tɕʰi˩tʰɑ˥mɤ˩ʝi˩ze˩	['mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'hĩ˧', 'tɕʰi˧', 'tʰɑ˧mɤ˧ʝi˧ze˩']	['mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'hĩ˧', 'tɕʰi˩tʰɑ˥mɤ˩ʝi˩ze˩']	-1	0.8860759493670886	[1.0, 1.0, 1.0, 0.34782608695652173, 0.0]	0.6695652173913044
tʰv̩˧ne˧ʝi˥ tʰi˩˥ ŋv̩˧ tʰi˧ki˧se˩ tʰi˩˥ ɬo˧pv̩˥ le˧ti˩	ʈʂʰɯ˧ne˧ʝi˥ tʰi˩˥ ŋv̩˧ tʰi˧ki˧ se˩ tʰi˩˥ ɬo˧pv̩˥ le˧ti˩	['tʰv̩˧ne˧ʝi˥', 'tʰi˩˥', 'ŋv̩˧', 'tʰi˧ki˧se˩', 'tʰi˩˥', 'ɬo˧pv̩˥', 'le˧ti˩']	['ʈʂʰɯ˧ne˧ʝi˥', 'tʰi˩˥', 'ŋv̩˧', 'tʰi˧ki˧', 'se˩', 'tʰi˩˥', 'ɬo˧pv̩˥', 'le˧ti˩']	1	0.9357798165137615	[0.7272727272727273, 1.0, 1.0, 0.8235294117647058, 0.25, 0.16666666666666666, 0.15384615384615385]	0.5887592799357505
tʰi˩˥ tʰv̩˧v̩˧ɳɯ˩ əəə… lo˩dʑo˥ ki˩kv̩˩ze˩ lo˩dʑo˥ əəə… lo˩dʑo˥ ɖɯ˧dze˩	tʰi˩˥ tʰv̩˧v̩˧ɳɯ˩ əəə… lo˩dʑo˥ ki˩kv̩˩ze˩ lo˩dʑo˥ əəə… lo˩dʑo˥ ɖɯ˧dzi˩	['tʰi˩˥', 'tʰv̩˧v̩˧ɳɯ˩', 'əəə…', 'lo˩dʑo˥', 'ki˩kv̩˩ze˩', 'lo˩dʑo˥', 'əəə…', 'lo˩dʑo˥', 'ɖɯ˧dze˩']	['tʰi˩˥', 'tʰv̩˧v̩˧ɳɯ˩', 'əəə…', 'lo˩dʑo˥', 'ki˩kv̩˩ze˩', 'lo˩dʑo˥', 'əəə…', 'lo˩dʑo˥', 'ɖɯ˧dzi˩']	0	0.9857142857142858	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.9841269841269841
ɖɯ˧ɬi˧mi˧ ɲi˧ɬi˧mi˧ so˧ɬi˧mi˧ le˧tv̩˧dʑo˥ so˧ɬi˧mi˧qo˧ ʐwæ˩ʐwæ˧tso˧ɲi˥ mæ˩ wɤ˩˥ le˧tv̩˧se˩ le˧ʐwæ˧˥	ɖɯ˧ɬi˧mi˧ ɲi˧ɬi˧mi˧ so˧ɬi˧mi˧ le˧tʰv̩˧dʑo˥ so˧ɬi˧mi˧ hɑ˧ʐwɤ˩ ʐwæ˩ɲi˥ze˩ wɤ˩˥ le˧tv̩˧se˩ le˧ʐwæ˧	['ɖɯ˧ɬi˧mi˧', 'ɲi˧ɬi˧mi˧', 'so˧ɬi˧mi˧', 'le˧tv̩˧dʑo˥', 'so˧ɬi˧mi˧qo˧', 'ʐwæ˩ʐwæ˧tso˧ɲi˥', 'mæ˩', 'wɤ˩˥', 'le˧tv̩˧se˩', 'le˧ʐwæ˧˥']	['ɖɯ˧ɬi˧mi˧', 'ɲi˧ɬi˧mi˧', 'so˧ɬi˧mi˧', 'le˧tʰv̩˧dʑo˥', 'so˧ɬi˧mi˧', 'hɑ˧ʐwɤ˩', 'ʐwæ˩ɲi˥ze˩', 'wɤ˩˥', 'le˧tv̩˧se˩', 'le˧ʐwæ˧']	0	0.8865979381443299	[1.0, 1.0, 1.0, 0.9565217391304348, 0.8571428571428571, 0.2727272727272727, 0.3076923076923077, 1.0, 1.0, 0.9333333333333333]	0.8327417510026206
ə˧ʝi˧ʂɯ˥ʝi˩ ə˧mi˧ɻæ˩ ʈʰæ˧qʰwɤ˧ ɖɯ˧ɭɯ˧˥ pæ˧kʰwɤ˧ so˧ɭɯ˧	ə˧ʝi˧ʂɯ˥ʝi˩ ə˧mi˧ɻæ˩ ʈʰæ˧qʰwɤ˧ ɖɯ˧ɭɯ˧ pæ˧kʰwɤ˧ so˧ɭɯ˧	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ə˧mi˧ɻæ˩', 'ʈʰæ˧qʰwɤ˧', 'ɖɯ˧ɭɯ˧˥', 'pæ˧kʰwɤ˧', 'so˧ɭɯ˧']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ə˧mi˧ɻæ˩', 'ʈʰæ˧qʰwɤ˧', 'ɖɯ˧ɭɯ˧', 'pæ˧kʰwɤ˧', 'so˧ɭɯ˧']	0	0.9906542056074766	[1.0, 1.0, 1.0, 0.9230769230769231, 1.0, 1.0]	0.9871794871794872
zo˩no˥ əəə… zo˩no˥ hæ˧ʐwɤ˩ pi˩ hĩ˧ɻæ˧ɳɯ˥ tɕɤ˧ho˩pæ˧ tʰææ̃˧ ne˧ʝi˥zo˩ ə˩gi˩	zo˩no˥ zo˩no˥ hæ˧ʐwɤ˩pi˩ hĩ˧ɻæ˧ɳɯ˥ tɕɯ˧hõ˧ tʰææ̃˧ ne˧ʝi˥ zo˩ ə˩gi˩	['zo˩no˥', 'əəə…', 'zo˩no˥', 'hæ˧ʐwɤ˩', 'pi˩', 'hĩ˧ɻæ˧ɳɯ˥', 'tɕɤ˧ho˩pæ˧', 'tʰææ̃˧', 'ne˧ʝi˥zo˩', 'ə˩gi˩']	['zo˩no˥', 'zo˩no˥', 'hæ˧ʐwɤ˩pi˩', 'hĩ˧ɻæ˧ɳɯ˥', 'tɕɯ˧hõ˧', 'tʰææ̃˧', 'ne˧ʝi˥', 'zo˩', 'ə˩gi˩']	-1	0.9090909090909091	[1.0, 0.0, 0.125, 0.35294117647058826, 0.0, 0.25, 0.125, 0.0, 0.2857142857142857, 0.0]	0.21386554621848738
tʰv̩˧ʁo˥dʑo˩ dʑɤ˩˥ dzɯ˧mɤ˧kv̩˩	tʰv̩˧ʁo˥ dʑo˩ dʑɤ˩˥ dzɯ˧mɤ˧kv̩˩	['tʰv̩˧ʁo˥dʑo˩', 'dʑɤ˩˥', 'dzɯ˧mɤ˧kv̩˩']	['tʰv̩˧ʁo˥', 'dʑo˩', 'dʑɤ˩˥', 'dzɯ˧mɤ˧kv̩˩']	1	0.9836065573770492	[0.8, 0.6666666666666666, 0.375]	0.6138888888888889
tsʰe˧	sɯ˧	['tsʰe˧']	['sɯ˧']	0	0.5	[0.5]	0.5
ʈʂʰɯ˧ ɖɯ˧ɬi˧hĩ˧ʈʂʰɯ˧ tʰi˩˥ mmm… tsʰe˧do˧hõ˥ɲi˩ dɑ˧mɤ˧ʁo˧ pi˧dʑo˩ tsʰe˩do˩ŋwɤ˥ əəə… tsʰe˩ŋwɤ˩ ɲi˩˥ dɑ˧˥	ʈʂʰɯ˧ ɖɯ˧ɬi˧ hĩ˧ʈʂʰɯ˧ tʰi˩˥ mmm… tsʰe˧do˧hõ˥ɲi˩ dɑ˧mɤ˧ʁo˧ pi˧dʑo˩ tsʰe˧do˧ ŋv̩˩˥ əəə… tsʰe˩ŋwɤ˩ɲi˥ dɑ˩	['ʈʂʰɯ˧', 'ɖɯ˧ɬi˧hĩ˧ʈʂʰɯ˧', 'tʰi˩˥', 'mmm…', 'tsʰe˧do˧hõ˥ɲi˩', 'dɑ˧mɤ˧ʁo˧', 'pi˧dʑo˩', 'tsʰe˩do˩ŋwɤ˥', 'əəə…', 'tsʰe˩ŋwɤ˩', 'ɲi˩˥', 'dɑ˧˥']	['ʈʂʰɯ˧', 'ɖɯ˧ɬi˧', 'hĩ˧ʈʂʰɯ˧', 'tʰi˩˥', 'mmm…', 'tsʰe˧do˧hõ˥ɲi˩', 'dɑ˧mɤ˧ʁo˧', 'pi˧dʑo˩', 'tsʰe˧do˧', 'ŋv̩˩˥', 'əəə…', 'tsʰe˩ŋwɤ˩ɲi˥', 'dɑ˩']	1	0.9230769230769231	[1.0, 0.5714285714285714, 0.14285714285714285, 0.0, 0.0, 0.25, 0.25, 0.3157894736842105, 0.0, 0.2857142857142857, 0.0, 0.125]	0.2450657894736842
tʰi˩˥ mo˧ʈʂʰɯ˧dʑo˩ zo˩no˥ əəə… zo˩no˥ mo˧kɤ˩dzi˩ʈʰæ˩qo˩ di˩hĩ˩ mo˧ʈʂʰɯ˥dʑo˩ tʰi˩˥ hĩ˧ dv̩˥kv̩˩ pi˧zo˩	tʰi˩˥ mo˧ʈʂʰɯ˥dʑo˩ zo˩no˥ əəə… zo˩no˥ mo˧kɤ˩ʈʰæ˩qo˩ di˩hĩ˩ mo˧ʈʂʰɯ˧dʑo˩ tʰi˩˥ hĩ˧ dv̩˥kv̩˩ pi˧zo˩	['tʰi˩˥', 'mo˧ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'əəə…', 'zo˩no˥', 'mo˧kɤ˩dzi˩ʈʰæ˩qo˩', 'di˩hĩ˩', 'mo˧ʈʂʰɯ˥dʑo˩', 'tʰi˩˥', 'hĩ˧', 'dv̩˥kv̩˩', 'pi˧zo˩']	['tʰi˩˥', 'mo˧ʈʂʰɯ˥dʑo˩', 'zo˩no˥', 'əəə…', 'zo˩no˥', 'mo˧kɤ˩ʈʰæ˩qo˩', 'di˩hĩ˩', 'mo˧ʈʂʰɯ˧dʑo˩', 'tʰi˩˥', 'hĩ˧', 'dv̩˥kv̩˩', 'pi˧zo˩']	0	0.9603960396039604	[1.0, 0.9166666666666666, 1.0, 1.0, 1.0, 0.8666666666666667, 1.0, 0.9166666666666666, 1.0, 1.0, 1.0, 1.0]	0.975
tʰi˩˥ zo˩no˥ lo˧ʂv̩˩ hi˩nɑ˧mi˧qo˩ ʈʂʰwæ˩ʈʂʰɯ˥ ə˩gi˩	tʰi˩˥ zo˩no˥ lo˧ʂv̩˩ hi˩nɑ˧mi˧ qo˩ ʈʂʰwæ˩ʈʂʰɯ˥ ə˩gi˩	['tʰi˩˥', 'zo˩no˥', 'lo˧ʂv̩˩', 'hi˩nɑ˧mi˧qo˩', 'ʈʂʰwæ˩ʈʂʰɯ˥', 'ə˩gi˩']	['tʰi˩˥', 'zo˩no˥', 'lo˧ʂv̩˩', 'hi˩nɑ˧mi˧', 'qo˩', 'ʈʂʰwæ˩ʈʂʰɯ˥', 'ə˩gi˩']	1	0.9902912621359223	[1.0, 1.0, 1.0, 0.8571428571428571, 0.14285714285714285, 0.125]	0.6875
tʰi˩˥ əəə… ʈʂʰ ʈʂʰɯ˧ki˧dʑo˩ mv̩˩lo˥ʝi˩ mv̩˩ʈʂæ˩kv̩˩tsɯ˩ mv̩˩	tʰi˩˥ əəə… ʈʂʰɻ ʈʂʰɯ˧ɲi˧dʑo˩ mv̩˩lo˥ʝi˩ mv̩˩ʈʂæ˩kv̩˩tsɯ˩	['tʰi˩˥', 'əəə…', 'ʈʂʰ', 'ʈʂʰɯ˧ki˧dʑo˩', 'mv̩˩lo˥ʝi˩', 'mv̩˩ʈʂæ˩kv̩˩tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'əəə…', 'ʈʂʰɻ', 'ʈʂʰɯ˧ɲi˧dʑo˩', 'mv̩˩lo˥ʝi˩', 'mv̩˩ʈʂæ˩kv̩˩tsɯ˩']	-1	0.9310344827586207	[1.0, 1.0, 0.8571428571428571, 0.9166666666666666, 1.0, 1.0, 0.0]	0.8248299319727891
tʰi˩˥ dʑɯ˩ʁo˩ tʰv̩˩˥ dʑo˩ hɑ˧ tʰv̩˧ʈv̩˥ mv̩˧ tʰi˧kʰɯ˧˥ tʰi˧bv̩˥kv̩˩mæ˩	tʰi˩˥ dʑɯ˩ʁo˩ tʰv̩˩dʑo˩ hɑ˧ ɖɯ˧ʈv̩˩ mv̩˧ tʰi˧kʰɯ˧˥ tʰi˧bv̩˥ kv̩˥mæ˩	['tʰi˩˥', 'dʑɯ˩ʁo˩', 'tʰv̩˩˥', 'dʑo˩', 'hɑ˧', 'tʰv̩˧ʈv̩˥', 'mv̩˧', 'tʰi˧kʰɯ˧˥', 'tʰi˧bv̩˥kv̩˩mæ˩']	['tʰi˩˥', 'dʑɯ˩ʁo˩', 'tʰv̩˩dʑo˩', 'hɑ˧', 'ɖɯ˧ʈv̩˩', 'mv̩˧', 'tʰi˧kʰɯ˧˥', 'tʰi˧bv̩˥', 'kv̩˥mæ˩']	0	0.9051094890510949	[1.0, 1.0, 0.6666666666666666, 0.0, 0.2, 0.46153846153846156, 0.15384615384615385, 0.5882352941176471, 0.5454545454545454]	0.5128601246248305
wɤ˩˥ no˧ɳɯ˧ pɤ˧pɤ˧ne˧˥ le˧pɤ˥pɤ˩ gɤ˧bi˧ ʈʂʰɯ˧qo˧ tʰi˧tɕɯ˥	wɤ˩˥ no˧ɳɯ˧ pɤ˩pɤ˩ le˧pɤ˥pɤ˩ gɤ˧bi˧ v̩˧qo˩ tʰi˧tɕɯ˥	['wɤ˩˥', 'no˧ɳɯ˧', 'pɤ˧pɤ˧ne˧˥', 'le˧pɤ˥pɤ˩', 'gɤ˧bi˧', 'ʈʂʰɯ˧qo˧', 'tʰi˧tɕɯ˥']	['wɤ˩˥', 'no˧ɳɯ˧', 'pɤ˩pɤ˩', 'le˧pɤ˥pɤ˩', 'gɤ˧bi˧', 'v̩˧qo˩', 'tʰi˧tɕɯ˥']	0	0.8518518518518519	[1.0, 1.0, 0.5, 1.0, 1.0, 0.42857142857142855, 1.0]	0.846938775510204
wɤ˩˥ mv̩˩kʰv̩˧˥ tʰi˩˥ ʐwæ˧tɕi˥ le˧pʰv̩˧˥ tʰi˩˥ zo˩qo˧ hɑ̃˧˥ dʑo˩ tʰi˧hɑ̃˧˥ ə˧ʝi˧tsʰi˧ʝi˧ni˧˥ ʑi˧qʰwɤ˧ di˩mɤ˩kv̩˥	wɤ˩˥ mv̩˩kʰv̩˧˥ tʰi˩˥ wɤ˩˥ ʐwæ˧tɕɯ˩ le˧kʰv̩˧˥ tʰi˩˥ zo˩qo˧ hɑ̃˧˥ dʑo˩ tʰi˧hɑ̃˧˥ ə˧ʝi˧tsʰi˧ʝi˧ni˧˥ ʑi˧qʰwɤ˧ ti˩mɤ˩kv̩˥	['wɤ˩˥', 'mv̩˩kʰv̩˧˥', 'tʰi˩˥', 'ʐwæ˧tɕi˥', 'le˧pʰv̩˧˥', 'tʰi˩˥', 'zo˩qo˧', 'hɑ̃˧˥', 'dʑo˩', 'tʰi˧hɑ̃˧˥', 'ə˧ʝi˧tsʰi˧ʝi˧ni˧˥', 'ʑi˧qʰwɤ˧', 'di˩mɤ˩kv̩˥']	['wɤ˩˥', 'mv̩˩kʰv̩˧˥', 'tʰi˩˥', 'wɤ˩˥', 'ʐwæ˧tɕɯ˩', 'le˧kʰv̩˧˥', 'tʰi˩˥', 'zo˩qo˧', 'hɑ̃˧˥', 'dʑo˩', 'tʰi˧hɑ̃˧˥', 'ə˧ʝi˧tsʰi˧ʝi˧ni˧˥', 'ʑi˧qʰwɤ˧', 'ti˩mɤ˩kv̩˥']	1	0.9432314410480349	[1.0, 1.0, 1.0, 0.3333333333333333, 0.11764705882352941, 0.2857142857142857, 0.18181818181818182, 0.18181818181818182, 0.0, 0.0, 0.46153846153846156, 0.32, 0.2222222222222222]	0.39262244040524585
ə˧mv̩˩ɳɯ˩ ʐæ˩sɯ˩˥ ʈʂʰɯ˧kʰwɤ˥ hæ̃˩ kʰɯ˧˥ tʰi˧kwɤ˩ go˧mi˧ tʰi˧ʈwæ˧tsɯ˥ mv̩˩	ə˧mv̩˧ɳɯ˥ ʐæ˩sɯ˩˥ ʈʂʰɯ˧kʰwɤ˥ hæ̃˩ kʰɯ˧ tʰi˧kwɤ˩ go˧mi˧ tʰi˧ʈwæ˧tsɯ˥ mv̩˩	['ə˧mv̩˩ɳɯ˩', 'ʐæ˩sɯ˩˥', 'ʈʂʰɯ˧kʰwɤ˥', 'hæ̃˩', 'kʰɯ˧˥', 'tʰi˧kwɤ˩', 'go˧mi˧', 'tʰi˧ʈwæ˧tsɯ˥', 'mv̩˩']	['ə˧mv̩˧ɳɯ˥', 'ʐæ˩sɯ˩˥', 'ʈʂʰɯ˧kʰwɤ˥', 'hæ̃˩', 'kʰɯ˧', 'tʰi˧kwɤ˩', 'go˧mi˧', 'tʰi˧ʈwæ˧tsɯ˥', 'mv̩˩']	0	0.9655172413793104	[0.7777777777777778, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0, 1.0, 1.0, 1.0]	0.9629629629629629
hi˩nɑ˧mi˧ dʑo˩ tʰi˩˥ ə˧ʝi˧ʂɯ˥ʝi˩ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mæ˩	hi˩nɑ˧mi˧ dʑo˩ tʰi˩˥ ə˧ʝi˧ʂɯ˥ʝi˩ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mæ˩	['hi˩nɑ˧mi˧', 'dʑo˩', 'tʰi˩˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩kv̩˩˥', 'mæ˩']	['hi˩nɑ˧mi˧', 'dʑo˩', 'tʰi˩˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩kv̩˩˥', 'mæ˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
hĩ˧ mɤ˧hɤ˩hĩ˩ɳɯ˩ ʝi˧ pi˧ tsʰi˧ɲi˧ ʝi˧ ɖɯ˧ɲi˧kv̩˧ ʁɑ˧ʂe˥ le˧po˧tsʰɯ˧˥ wɤ˩˥ po˧ɖʐɯ˧ mɤ˧dʑɤ˩hĩ˩ ɖɯ˧se˩ tɑ˧qɑ˧ tɑ˧qɑ˧ tɑ˧qɑ˧ pi˧ ɖɯ˧dɑ˩dɑ˩ɻ̍˩ wɤ˩˥ ɖɯ˧so˥ lo˧ mɤ˧do˩	hĩ˧ mɤ˧ho˩hĩ˩ʈʂʰɯ˩ ʝi˧ pi˧ tsʰi˧ɲi˧ hĩ˧ ɖɯ˧ɲi˧kv̩˧ ʁɑ˧ʂe˩ le˧po˧tsʰɯ˧˥ wɤ˩˥ zo˧ɖɯ˥ mɤ˧dʑɤ˩hĩ˩ ɖɯ˧so˩ tɑ˧tɑ˧ qɑ˩qɑ˩ pi˧ ɖɯ˧hɑ˩ɻ̍˩ wɤ˩˥ ɖɯ˧so˩ do˧mɤ˧d	['hĩ˧', 'mɤ˧hɤ˩hĩ˩ɳɯ˩', 'ʝi˧', 'pi˧', 'tsʰi˧ɲi˧', 'ʝi˧', 'ɖɯ˧ɲi˧kv̩˧', 'ʁɑ˧ʂe˥', 'le˧po˧tsʰɯ˧˥', 'wɤ˩˥', 'po˧ɖʐɯ˧', 'mɤ˧dʑɤ˩hĩ˩', 'ɖɯ˧se˩', 'tɑ˧qɑ˧', 'tɑ˧qɑ˧', 'tɑ˧qɑ˧', 'pi˧', 'ɖɯ˧dɑ˩dɑ˩ɻ̍˩', 'wɤ˩˥', 'ɖɯ˧so˥', 'lo˧', 'mɤ˧do˩']	['hĩ˧', 'mɤ˧ho˩hĩ˩ʈʂʰɯ˩', 'ʝi˧', 'pi˧', 'tsʰi˧ɲi˧', 'hĩ˧', 'ɖɯ˧ɲi˧kv̩˧', 'ʁɑ˧ʂe˩', 'le˧po˧tsʰɯ˧˥', 'wɤ˩˥', 'zo˧ɖɯ˥', 'mɤ˧dʑɤ˩hĩ˩', 'ɖɯ˧so˩', 'tɑ˧tɑ˧', 'qɑ˩qɑ˩', 'pi˧', 'ɖɯ˧hɑ˩ɻ̍˩', 'wɤ˩˥', 'ɖɯ˧so˩', 'do˧mɤ˧d']	-2	0.8634920634920635	[1.0, 0.7857142857142857, 1.0, 1.0, 1.0, 0.5714285714285714, 1.0, 0.8333333333333334, 1.0, 1.0, 0.6153846153846154, 1.0, 0.8333333333333334, 0.8333333333333334, 0.5, 0.2222222222222222, 0.16666666666666666, 0.125, 0.2, 0.15384615384615385, 0.0, 0.0]	0.6291028416028416
mɤ˧dɑ˩ qʰwɤ˩zo˩ ə˧zɯ˧˥ ɖɯ˧zɯ˧ tʰi˧ ɖɯ˧ɲi˥ tʰi˧ʂɯ˧ ə˧ʝi˥ pi˧tsɯ˩ mv̩˩	mɤ˧dɑ˩ qʰwɤ˧zo˥ ʝi˧zo˥ ɖɯ˧zɯ˧ tʰi˧ʂɻ̍˧˥ ɖɯ˧ɲi˥ tʰi˧ʈʂæ˧˥ pi˧tsɯ˩mv̩˩	['mɤ˧dɑ˩', 'qʰwɤ˩zo˩', 'ə˧zɯ˧˥', 'ɖɯ˧zɯ˧', 'tʰi˧', 'ɖɯ˧ɲi˥', 'tʰi˧ʂɯ˧', 'ə˧ʝi˥', 'pi˧tsɯ˩', 'mv̩˩']	['mɤ˧dɑ˩', 'qʰwɤ˧zo˥', 'ʝi˧zo˥', 'ɖɯ˧zɯ˧', 'tʰi˧ʂɻ̍˧˥', 'ɖɯ˧ɲi˥', 'tʰi˧ʈʂæ˧˥', 'pi˧tsɯ˩mv̩˩']	-2	0.8235294117647058	[1.0, 0.75, 0.5, 1.0, 0.6153846153846154, 1.0, 0.75, 0.125, 0.0, 0.0]	0.5740384615384615
ʈʂʰɯ˧ qv̩˧ɻ̍˧ʈʂʰɯ˧ɭɯ˧ zo˩no˥ ə˧tso˧mɤ˧ɲi˩ zo˩no˥ njæ˧sɯ˩kv̩˩ dɑ˧pɤ˧ qʰwæ˧qo˩ hĩ˩qo˩ qv̩˧ɻ̍˧ tʰi˧ʑi˥kv̩˩mæ˩	ʈʂʰɯ˧ qv̩˧ɻ̍˧ʈʂʰɯ˧ zo˩no˥ ə˧tso˧mɤ˧ɲi˩ zo˩no˥ njæ˧sɯ˩kv̩˩ dɑ˧pɤ˧ qʰwæ˧ qɑ˩qɑ˩ qv̩˧ɻ̍˧ tʰi˧ʑi˥kv̩˩mæ˩	['ʈʂʰɯ˧', 'qv̩˧ɻ̍˧ʈʂʰɯ˧ɭɯ˧', 'zo˩no˥', 'ə˧tso˧mɤ˧ɲi˩', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'dɑ˧pɤ˧', 'qʰwæ˧qo˩', 'hĩ˩qo˩', 'qv̩˧ɻ̍˧', 'tʰi˧ʑi˥kv̩˩mæ˩']	['ʈʂʰɯ˧', 'qv̩˧ɻ̍˧ʈʂʰɯ˧', 'zo˩no˥', 'ə˧tso˧mɤ˧ɲi˩', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'dɑ˧pɤ˧', 'qʰwæ˧', 'qɑ˩qɑ˩', 'qv̩˧ɻ̍˧', 'tʰi˧ʑi˥kv̩˩mæ˩']	0	0.9371980676328503	[1.0, 0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7692307692307693, 0.46153846153846156, 1.0, 1.0]	0.9199689199689199
mmm… li˩ tʰi˧tɕɯ˥ tsʰe˧ tʰi˩tɕɯ˩ ʐɯ˧ tʰi˧tɕɯ˥ ʑi˧qʰwɤ˧ ʂɯ˧qo˥ ɖɯ˩so˩ dʑo˩	mmm… li˩ tʰi˧tɕɯ˥ tsʰe˧ tʰi˧tɕɯ˥ ʐɯ˧ tʰi˧tɕɯ˥ ɲi˧qʰv̩˧qo˧ ɖɯ˩so˩dʑo˩	['mmm…', 'li˩', 'tʰi˧tɕɯ˥', 'tsʰe˧', 'tʰi˩tɕɯ˩', 'ʐɯ˧', 'tʰi˧tɕɯ˥', 'ʑi˧qʰwɤ˧', 'ʂɯ˧qo˥', 'ɖɯ˩so˩', 'dʑo˩']	['mmm…', 'li˩', 'tʰi˧tɕɯ˥', 'tsʰe˧', 'tʰi˧tɕɯ˥', 'ʐɯ˧', 'tʰi˧tɕɯ˥', 'ɲi˧qʰv̩˧qo˧', 'ɖɯ˩so˩dʑo˩']	-2	0.8794326241134752	[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.5263157894736842, 0.25, 0.0, 0.0]	0.6842105263157895
tʰv̩˧ne˧ʝi˥ ɖɯ˧ ɖɯ˧ɲi˥ so˧ʂɯ˧ so˧tɕʰi˧ so˧ʂɯ˧	ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧ ɖɯ˧ɲi˥ so˧ʂɯ˧ so˧tɕʰi˧ so˧ʂɯ˧	['tʰv̩˧ne˧ʝi˥', 'ɖɯ˧', 'ɖɯ˧ɲi˥', 'so˧ʂɯ˧', 'so˧tɕʰi˧', 'so˧ʂɯ˧']	['ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧', 'ɖɯ˧ɲi˥', 'so˧ʂɯ˧', 'so˧tɕʰi˧', 'so˧ʂɯ˧']	0	0.9333333333333333	[0.7272727272727273, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9545454545454546
njæ˧sɯ˩kv̩˩dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩dʑi˧hṽ̩˧ mv̩˧ɲi˩mæ˩ ə˩gi˩	njæ˧sɯ˩kv̩˩dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩dʑi˧hṽ̩˧ mv̩˩ɲi˩ mæ˩ ə˩gi˩	['njæ˧sɯ˩kv̩˩dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'nɑ˩dʑi˧hṽ̩˧', 'mv̩˧ɲi˩mæ˩', 'ə˩gi˩']	['njæ˧sɯ˩kv̩˩dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'nɑ˩dʑi˧hṽ̩˧', 'mv̩˩ɲi˩', 'mæ˩', 'ə˩gi˩']	1	0.9739130434782609	[1.0, 1.0, 1.0, 0.7058823529411765, 0.25]	0.7911764705882353
mɤ˧bi˧ze˧ ə˧zɯ˩ zo˧ tɕʰi˧tʰɑ˧kv̩˥ kv̩˩ ə˧tso˧mɤ˧ɲi˩ tʰi˧di˩ze˩	mɤ˧bi˧ze˧ ə˧zɯ˩ zo˧ tɕʰi˧ tʰɑ˧kv̩˧kv̩˥ ə˧tso˧mɤ˧ɲi˩ tʰi˩di˥ze˩	['mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'zo˧', 'tɕʰi˧tʰɑ˧kv̩˥', 'kv̩˩', 'ə˧tso˧mɤ˧ɲi˩', 'tʰi˧di˩ze˩']	['mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'zo˧', 'tɕʰi˧', 'tʰɑ˧kv̩˧kv̩˥', 'ə˧tso˧mɤ˧ɲi˩', 'tʰi˩di˥ze˩']	0	0.9193548387096774	[1.0, 1.0, 1.0, 0.5555555555555556, 0.375, 1.0, 0.8]	0.8186507936507936
