Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
hĩ˧ mɤ˧hɤ˩hĩ˩ɳɯ˩ ʝi˧ pi˧ tsʰi˧ɲi˧ ʝi˧ ɖɯ˧ɲi˧kv̩˧ ʁɑ˧ʂe˥ le˧po˧tsʰɯ˧˥ wɤ˩˥ po˧ɖʐɯ˧ mɤ˧dʑɤ˩hĩ˩ ɖɯ˧se˩ tɑ˧qɑ˧ tɑ˧qɑ˧ tɑ˧qɑ˧ pi˧ ɖɯ˧dɑ˩dɑ˩ɻ̍˩ wɤ˩˥ ɖɯ˧so˥ lo˧ mɤ˧do˩	hĩ˧ mɤ˧hɤ˩hĩ˩ɳɯ˩ ʝi˧ pi˧ tsʰi˧ɲi˧ hĩ˧ ɖɯ˧ɲi˧kv̩˧ ʁɑ˧ʂe˩ le˧po˧tsʰɯ˧˥ wɤ˩˥ po˧ɖʐɯ˧ mɤ˧dʑɤ˩hĩ˩ ɖɯ˧se˩ tæ˧qæ˧tɑ˩qɑ˩tɑ˩qɑ˩ pi˩ ɖɯ˧dɑ˩ dɑ˩ɻ̍˩ wɤ˩˥ ɖɯ˧so˥ lo˧ mɤ˧do˩	['hĩ˧', 'mɤ˧hɤ˩hĩ˩ɳɯ˩', 'ʝi˧', 'pi˧', 'tsʰi˧ɲi˧', 'ʝi˧', 'ɖɯ˧ɲi˧kv̩˧', 'ʁɑ˧ʂe˥', 'le˧po˧tsʰɯ˧˥', 'wɤ˩˥', 'po˧ɖʐɯ˧', 'mɤ˧dʑɤ˩hĩ˩', 'ɖɯ˧se˩', 'tɑ˧qɑ˧', 'tɑ˧qɑ˧', 'tɑ˧qɑ˧', 'pi˧', 'ɖɯ˧dɑ˩dɑ˩ɻ̍˩', 'wɤ˩˥', 'ɖɯ˧so˥', 'lo˧', 'mɤ˧do˩']	['hĩ˧', 'mɤ˧hɤ˩hĩ˩ɳɯ˩', 'ʝi˧', 'pi˧', 'tsʰi˧ɲi˧', 'hĩ˧', 'ɖɯ˧ɲi˧kv̩˧', 'ʁɑ˧ʂe˩', 'le˧po˧tsʰɯ˧˥', 'wɤ˩˥', 'po˧ɖʐɯ˧', 'mɤ˧dʑɤ˩hĩ˩', 'ɖɯ˧se˩', 'tæ˧qæ˧tɑ˩qɑ˩tɑ˩qɑ˩', 'pi˩', 'ɖɯ˧dɑ˩', 'dɑ˩ɻ̍˩', 'wɤ˩˥', 'ɖɯ˧so˥', 'lo˧', 'mɤ˧do˩']	-1	0.9325153374233128	[1.0, 1.0, 1.0, 1.0, 1.0, 0.5714285714285714, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.125, 0.2, 0.2222222222222222, 0.2222222222222222, 0.0]	0.6291305916305916
mɤ˧dɑ˩ qʰwɤ˩zo˩ ə˧zɯ˧˥ ɖɯ˧zɯ˧ tʰi˧ ɖɯ˧ɲi˥ tʰi˧ʂɯ˧ ə˧ʝi˥ pi˧tsɯ˩ mv̩˩	mɤ˧dɑ˩qʰwɤ˩zo˧ʝi˧zo˥ ɖɯ˧zɯ˩˥ tʰi˧ɻɯ˧n ɖɯ˧ɲi˥ tʰi˧ʂæ˧əʝi˧ pi˧tsɯ˩ mv̩˩	['mɤ˧dɑ˩', 'qʰwɤ˩zo˩', 'ə˧zɯ˧˥', 'ɖɯ˧zɯ˧', 'tʰi˧', 'ɖɯ˧ɲi˥', 'tʰi˧ʂɯ˧', 'ə˧ʝi˥', 'pi˧tsɯ˩', 'mv̩˩']	['mɤ˧dɑ˩qʰwɤ˩zo˧ʝi˧zo˥', 'ɖɯ˧zɯ˩˥', 'tʰi˧ɻɯ˧n', 'ɖɯ˧ɲi˥', 'tʰi˧ʂæ˧əʝi˧', 'pi˧tsɯ˩', 'mv̩˩']	-3	0.8321167883211679	[0.46153846153846156, 0.26666666666666666, 0.42857142857142855, 0.5, 0.5333333333333333, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0]	0.2343956043956044
ʈʂʰɯ˧ qv̩˧ɻ̍˧ʈʂʰɯ˧ɭɯ˧ zo˩no˥ ə˧tso˧mɤ˧ɲi˩ zo˩no˥ njæ˧sɯ˩kv̩˩ dɑ˧pɤ˧ qʰwæ˧qo˩ hĩ˩qo˩ qv̩˧ɻ̍˧ tʰi˧ʑi˥kv̩˩mæ˩	ʈʂʰɯ˧ qv̩˧ɻ̍˧ʈʂʰɯ˧n zo˩no˥ ə˧tso˧mɤ˧ɲi˩ zo˩no˥ njæ˧sɯ˩kv̩˩ dɑ˧pɤ˧qʰwæ˧ qwɑ˩qɑ˩ qv̩˧ɻ̍˧ tʰi˧ʑi˥kv̩˩mæ˩	['ʈʂʰɯ˧', 'qv̩˧ɻ̍˧ʈʂʰɯ˧ɭɯ˧', 'zo˩no˥', 'ə˧tso˧mɤ˧ɲi˩', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'dɑ˧pɤ˧', 'qʰwæ˧qo˩', 'hĩ˩qo˩', 'qv̩˧ɻ̍˧', 'tʰi˧ʑi˥kv̩˩mæ˩']	['ʈʂʰɯ˧', 'qv̩˧ɻ̍˧ʈʂʰɯ˧n', 'zo˩no˥', 'ə˧tso˧mɤ˧ɲi˩', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'dɑ˧pɤ˧qʰwæ˧', 'qwɑ˩qɑ˩', 'qv̩˧ɻ̍˧', 'tʰi˧ʑi˥kv̩˩mæ˩']	-1	0.9230769230769231	[1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 0.7058823529411765, 0.5333333333333333, 0.14285714285714285, 0.19047619047619047, 0.0]	0.6754265342500636
mmm… li˩ tʰi˧tɕɯ˥ tsʰe˧ tʰi˩tɕɯ˩ ʐɯ˧ tʰi˧tɕɯ˥ ʑi˧qʰwɤ˧ ʂɯ˧qo˥ ɖɯ˩so˩ dʑo˩	mm… li˩ tʰi˧tɕɯ˥ tsʰe˧ tʰi˩tɕɯ˩ ʐɯ˧ tʰi˧tɕɯ˥ ʑi˧qʰv̩˧ʂɯ˧qo˧ ɖɯ˧so˩dʑo˩	['mmm…', 'li˩', 'tʰi˧tɕɯ˥', 'tsʰe˧', 'tʰi˩tɕɯ˩', 'ʐɯ˧', 'tʰi˧tɕɯ˥', 'ʑi˧qʰwɤ˧', 'ʂɯ˧qo˥', 'ɖɯ˩so˩', 'dʑo˩']	['mm…', 'li˩', 'tʰi˧tɕɯ˥', 'tsʰe˧', 'tʰi˩tɕɯ˩', 'ʐɯ˧', 'tʰi˧tɕɯ˥', 'ʑi˧qʰv̩˧ʂɯ˧qo˧', 'ɖɯ˧so˩dʑo˩']	-2	0.9230769230769231	[0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5454545454545454, 0.375, 0.0, 0.0]	0.7070543093270366
tʰv̩˧ne˧ʝi˥ ɖɯ˧ ɖɯ˧ɲi˥ so˧ʂɯ˧ so˧tɕʰi˧ so˧ʂɯ˧	ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧ ɖɯ˧ɲi˥ so˧ʂɯ˧ so˧tɕʰi˧ so˧ʂɯ˧	['tʰv̩˧ne˧ʝi˥', 'ɖɯ˧', 'ɖɯ˧ɲi˥', 'so˧ʂɯ˧', 'so˧tɕʰi˧', 'so˧ʂɯ˧']	['ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧', 'ɖɯ˧ɲi˥', 'so˧ʂɯ˧', 'so˧tɕʰi˧', 'so˧ʂɯ˧']	0	0.9333333333333333	[0.7272727272727273, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9545454545454546
njæ˧sɯ˩kv̩˩dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩dʑi˧hṽ̩˧ mv̩˧ɲi˩mæ˩ ə˩gi˩	njæ˧sɯ˩kv̩˩ dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩dʑi˧hṽ̩˧ mv̩˩ɲi˩mæ˩ ə˩gi˩	['njæ˧sɯ˩kv̩˩dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'nɑ˩dʑi˧hṽ̩˧', 'mv̩˧ɲi˩mæ˩', 'ə˩gi˩']	['njæ˧sɯ˩kv̩˩', 'dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'nɑ˩dʑi˧hṽ̩˧', 'mv̩˩ɲi˩mæ˩', 'ə˩gi˩']	1	0.9739130434782609	[0.8461538461538461, 0.13333333333333333, 0.17391304347826086, 0.2727272727272727, 0.4]	0.36522549913854263
mɤ˧bi˧ze˧ ə˧zɯ˩ zo˧ tɕʰi˧tʰɑ˧kv̩˥ kv̩˩ ə˧tso˧mɤ˧ɲi˩ tʰi˧di˩ze˩	mɤ˧bi˧ze˧ ə˧zɯ˩ zo˧ tɕʰi˧ tʰɑ˧kwɤ˩kv̩˥ ə˧tso˧mɤ˧ɲi˩ tʰi˧di˩ze˩	['mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'zo˧', 'tɕʰi˧tʰɑ˧kv̩˥', 'kv̩˩', 'ə˧tso˧mɤ˧ɲi˩', 'tʰi˧di˩ze˩']	['mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'zo˧', 'tɕʰi˧', 'tʰɑ˧kwɤ˩kv̩˥', 'ə˧tso˧mɤ˧ɲi˩', 'tʰi˧di˩ze˩']	0	0.9193548387096774	[1.0, 1.0, 1.0, 0.5555555555555556, 0.375, 1.0, 1.0]	0.8472222222222222
mv̩˩ tɕʰi˩bi˩zo˩ho˥ze˩ pi˧ tʰi˩˥ mv̩˩zo˩˥ ɖɯ˧ɭɯ˧ki˧ le˧ʂv̩˧po˧hɯ˧ɲi˥tsɯ˩ mv̩˩	mv̩˩ tɕʰi˩bi˩zo˩ho˥ze˩ pi˧ tʰi˩˥ mv̩˩zo˩˥ ɖɯ˧ɭɯ˧ki˩ le˧ʂv̩˧po˧hɯ˧ɲi˥tsɯ˩ mv̩˩	['mv̩˩', 'tɕʰi˩bi˩zo˩ho˥ze˩', 'pi˧', 'tʰi˩˥', 'mv̩˩zo˩˥', 'ɖɯ˧ɭɯ˧ki˧', 'le˧ʂv̩˧po˧hɯ˧ɲi˥tsɯ˩', 'mv̩˩']	['mv̩˩', 'tɕʰi˩bi˩zo˩ho˥ze˩', 'pi˧', 'tʰi˩˥', 'mv̩˩zo˩˥', 'ɖɯ˧ɭɯ˧ki˩', 'le˧ʂv̩˧po˧hɯ˧ɲi˥tsɯ˩', 'mv̩˩']	0	0.987012987012987	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0, 1.0]	0.9861111111111112
tʰi˩˥ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ nɑ˩ʈʂʰɯ˥dʑo˩ v̩˩tsʰɤ˧˥ dʑɤ˩˥ dʑo˧mɤ˧kv̩˧˥ mæ˩	tʰi˩˥ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ nɑ˩ʈʂʰɯ˥dʑo˩ v̩˩tsʰɤ˧˥ dʑɤ˩˥ dʑo˧mɤ˧kv̩˧˥ mæ˩	['tʰi˩˥', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'nɑ˩ʈʂʰɯ˥dʑo˩', 'v̩˩tsʰɤ˧˥', 'dʑɤ˩˥', 'dʑo˧mɤ˧kv̩˧˥', 'mæ˩']	['tʰi˩˥', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'nɑ˩ʈʂʰɯ˥dʑo˩', 'v̩˩tsʰɤ˧˥', 'dʑɤ˩˥', 'dʑo˧mɤ˧kv̩˧˥', 'mæ˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
dʑɯ˧ mɤ˧dʑo˧ ʂe˧ mv̩˧ tʰi˧kʰɯ˧˥ v̩˧ ɖɯ˧ɭɯ˧ po˧˥ hɑ˧dʑo˩ ɑ˩ʁo˧ le˧tɕɤ˧hĩ˧ po˧bi˧kv̩˩mæ˩ dʑɯ˧ mɤ˧dʑo˧zo˧	dʑɯ˧ mɤ˧dʑo˧ ʂe˧ mv̩˧ tʰi˩kʰɯ˩˥ v̩˧ ɖɯ˧ɭɯ˧ po˧˥ hɑ˧dʑo˩  ɑ˩ʁo˧ le˧tɕɤ˧hĩ˧ po˧bi˩kv̩˩mæ˩ dʑɯ˧ mɤ˧dʑo˧zo˩	['dʑɯ˧', 'mɤ˧dʑo˧', 'ʂe˧', 'mv̩˧', 'tʰi˧kʰɯ˧˥', 'v̩˧', 'ɖɯ˧ɭɯ˧', 'po˧˥', 'hɑ˧dʑo˩', 'ɑ˩ʁo˧', 'le˧tɕɤ˧hĩ˧', 'po˧bi˧kv̩˩mæ˩', 'dʑɯ˧', 'mɤ˧dʑo˧zo˧']	['dʑɯ˧', 'mɤ˧dʑo˧', 'ʂe˧', 'mv̩˧', 'tʰi˩kʰɯ˩˥', 'v̩˧', 'ɖɯ˧ɭɯ˧', 'po˧˥', 'hɑ˧dʑo˩', '', 'ɑ˩ʁo˧', 'le˧tɕɤ˧hĩ˧', 'po˧bi˩kv̩˩mæ˩', 'dʑɯ˧', 'mɤ˧dʑo˧zo˩']	1	0.9565217391304348	[1.0, 1.0, 1.0, 1.0, 0.7777777777777778, 1.0, 1.0, 1.0, 1.0, 0.0, 0.125, 0.25, 0.11764705882352941, 0.42857142857142855]	0.6927854475123383
õ˧ʈʂʰɯ˧bæ˧ po˩ɳɯ˩ tʰi˩˥ si˧ʈʂʰɯ˧ dʑɯ˩ʁo˩˥ õ˧bv̩˥õ˩ ɬɬɬ tɕʰɤ˧tɕo˩po˩ɳɯ˩ le˧kɤ˩	õ˧ʈʂʰɯ˧bæ˧po˩ɳɯ˩ tʰi˩˥ si˧ʈʂʰɯ˧ dʑɯ˩ʁo˩˥ õ˧bv̩˥õ˩ h tɕʰɤ˧tɕi˩po˩ɳɯ˩ le˧kɤ˩	['õ˧ʈʂʰɯ˧bæ˧', 'po˩ɳɯ˩', 'tʰi˩˥', 'si˧ʈʂʰɯ˧', 'dʑɯ˩ʁo˩˥', 'õ˧bv̩˥õ˩', 'ɬɬɬ', 'tɕʰɤ˧tɕo˩po˩ɳɯ˩', 'le˧kɤ˩']	['õ˧ʈʂʰɯ˧bæ˧po˩ɳɯ˩', 'tʰi˩˥', 'si˧ʈʂʰɯ˧', 'dʑɯ˩ʁo˩˥', 'õ˧bv̩˥õ˩', 'h', 'tɕʰɤ˧tɕi˩po˩ɳɯ˩', 'le˧kɤ˩']	-1	0.9554140127388535	[0.7857142857142857, 0.18181818181818182, 0.15384615384615385, 0.125, 0.2222222222222222, 0.0, 0.0, 0.19047619047619047, 0.0]	0.184341892675226
ʁɑ˧ze˧ ʁɑ˧ze˧ ʁɑ˧ze˧ pi˧ ɬo˧pv̩˥ti˩ pi˧ nɑ˩ ʈʂʰɯ˧dʑo˩ tʰi˩˥ æ˧ʂæ˧dʑo˩	ʁɑ˧ze˩ ʁɑ˧ze˧ ə˧ze˧ pi˧ɬo˧pv̩˥ ti˩ pi˧ nɑ˩ʈʂʰɯ˥dʑo˩ tʰi˩˥ æ˧ʂæ˧dʑo˩	['ʁɑ˧ze˧', 'ʁɑ˧ze˧', 'ʁɑ˧ze˧', 'pi˧', 'ɬo˧pv̩˥ti˩', 'pi˧', 'nɑ˩', 'ʈʂʰɯ˧dʑo˩', 'tʰi˩˥', 'æ˧ʂæ˧dʑo˩']	['ʁɑ˧ze˩', 'ʁɑ˧ze˧', 'ə˧ze˧', 'pi˧ɬo˧pv̩˥', 'ti˩', 'pi˧', 'nɑ˩ʈʂʰɯ˥dʑo˩', 'tʰi˩˥', 'æ˧ʂæ˧dʑo˩']	-1	0.9264705882352942	[0.8333333333333334, 1.0, 0.7272727272727273, 0.46153846153846156, 0.46153846153846156, 1.0, 0.4, 0.2857142857142857, 0.14285714285714285, 0.0]	0.5312254412254412
ə˧mi˧ ə˧mi˧ɻæ˩ no˧bv̩˩ ʈʂʰɯ˧ɭɯ˧ wɤ˩˥ ʈʂʰɯ˧bv̩˧ ʈʂʰɯ˧ɭɯ˩ni˩ mɤ˧dʑɤ˩ ə˩gi˩ pi˧	ə˧mi˧ ə˧mi˧ɻæ˩ no˧bv̩˩ʈʂʰɯ˩ wɤ˩˥ ʈʂʰɯ˧bv̩˩ ʈʂʰɯ˩ɭɯ˩ ni˩ mɤ˧dʑɤ˩ ə˩gi˩ pi˧	['ə˧mi˧', 'ə˧mi˧ɻæ˩', 'no˧bv̩˩', 'ʈʂʰɯ˧ɭɯ˧', 'wɤ˩˥', 'ʈʂʰɯ˧bv̩˧', 'ʈʂʰɯ˧ɭɯ˩ni˩', 'mɤ˧dʑɤ˩', 'ə˩gi˩', 'pi˧']	['ə˧mi˧', 'ə˧mi˧ɻæ˩', 'no˧bv̩˩ʈʂʰɯ˩', 'wɤ˩˥', 'ʈʂʰɯ˧bv̩˩', 'ʈʂʰɯ˩ɭɯ˩', 'ni˩', 'mɤ˧dʑɤ˩', 'ə˩gi˩', 'pi˧']	0	0.9261744966442953	[1.0, 1.0, 0.7368421052631579, 0.0, 0.15384615384615385, 0.47058823529411764, 0.42857142857142855, 1.0, 1.0, 1.0]	0.6789847922974858
tʰi˩˥ õ˧˥ ɑ˩ʁo˧ɳɯ˧ kʰv̩˧ʈʂʰɯ˧ dʑo˧˥ pi˧dʑo˩ zo˩no˥ ɑ˩ʁo˧ɳɯ˧ ki˩˥ ɑ˩ʁo˧hĩ˧ɳɯ˩ ki˩˥ ɑ˩ʁo˧ɳɯ˧ mɤ˧dʑo˩ pi˧dʑo˩ hĩ˧ ʁɑ˧ʂe˥kv̩˩ze˩mæ˩ ʈʂʰɯ˧bv̩˧ kʰv̩˧˥ ho˧ho˥hĩ˩ ɖɯ˧v̩˧ ʁɑ˧ʂe˩ po˧jo˥	tʰi˩˥ õ˧˥ ɑ˩ʁo˧ɳɯ˧ kʰv̩˧ʈʂʰɯ˧ dʑo˩˥ pi˧dʑo˩ zo˩no˥ ɑ˩ʁo˧ɳɯ˧ ki˩˥ ɑ˩ʁo˧hĩ˧ɳɯ˩ ki˩˥ ɑ˩ʁo˧ɳɯ˧ mɤ˧dʑo˩ pi˧dʑo˩ hĩ˧ ʁɑ˧ʂe˥kv̩˩ze˩mæ˩ ʈʂʰɯ˧bv̩˧ kʰv̩˧˥ ho˧ho˥hĩ˩ ɖɯ˧v̩˧ ʁɑ˧ʂe˩ po˧jo˥	['tʰi˩˥', 'õ˧˥', 'ɑ˩ʁo˧ɳɯ˧', 'kʰv̩˧ʈʂʰɯ˧', 'dʑo˧˥', 'pi˧dʑo˩', 'zo˩no˥', 'ɑ˩ʁo˧ɳɯ˧', 'ki˩˥', 'ɑ˩ʁo˧hĩ˧ɳɯ˩', 'ki˩˥', 'ɑ˩ʁo˧ɳɯ˧', 'mɤ˧dʑo˩', 'pi˧dʑo˩', 'hĩ˧', 'ʁɑ˧ʂe˥kv̩˩ze˩mæ˩', 'ʈʂʰɯ˧bv̩˧', 'kʰv̩˧˥', 'ho˧ho˥hĩ˩', 'ɖɯ˧v̩˧', 'ʁɑ˧ʂe˩', 'po˧jo˥']	['tʰi˩˥', 'õ˧˥', 'ɑ˩ʁo˧ɳɯ˧', 'kʰv̩˧ʈʂʰɯ˧', 'dʑo˩˥', 'pi˧dʑo˩', 'zo˩no˥', 'ɑ˩ʁo˧ɳɯ˧', 'ki˩˥', 'ɑ˩ʁo˧hĩ˧ɳɯ˩', 'ki˩˥', 'ɑ˩ʁo˧ɳɯ˧', 'mɤ˧dʑo˩', 'pi˧dʑo˩', 'hĩ˧', 'ʁɑ˧ʂe˥kv̩˩ze˩mæ˩', 'ʈʂʰɯ˧bv̩˧', 'kʰv̩˧˥', 'ho˧ho˥hĩ˩', 'ɖɯ˧v̩˧', 'ʁɑ˧ʂe˩', 'po˧jo˥']	0	0.994413407821229	[1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.990909090909091
tʰi˩˥ mv̩˩zɯ˩ʈʂʰɯ˥ mv̩˩zɯ˩ʈʂʰɯ˥ ʈʰææ̃˧ mɤ˧ki˧ɲi˥tsɯ˩ mv̩˩ mv̩˧ʁo˧ɻ̍˧ʈʂʰɯ˥	tʰi˩˥ mv̩˩zɯ˩ʈʂʰɯ˥ mv̩˩zɯ˩ʈʂʰɯ˥ ʈʰææ̃˧ mɤ˧ki˧ɲi˥tsɯ˩ mv̩˩ mv̩˧ʁo˧ɻ̍˧ʈʰɯ˩	['tʰi˩˥', 'mv̩˩zɯ˩ʈʂʰɯ˥', 'mv̩˩zɯ˩ʈʂʰɯ˥', 'ʈʰææ̃˧', 'mɤ˧ki˧ɲi˥tsɯ˩', 'mv̩˩', 'mv̩˧ʁo˧ɻ̍˧ʈʂʰɯ˥']	['tʰi˩˥', 'mv̩˩zɯ˩ʈʂʰɯ˥', 'mv̩˩zɯ˩ʈʂʰɯ˥', 'ʈʰææ̃˧', 'mɤ˧ki˧ɲi˥tsɯ˩', 'mv̩˩', 'mv̩˧ʁo˧ɻ̍˧ʈʰɯ˩']	0	0.9793103448275862	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.896551724137931]	0.9852216748768473
tʰi˩˥ no˧ le˧po˧po˥bi˩ si˧dzi˩ʈʰæ˩qo˩ nv̩˧kv̩˩mæ˩	tʰi˩˥ no˧˥ le˧po˧po˥bi˩ si˧dzi˩ʈʰæ˧qo˥ nv̩˩kv̩˩˥ mæ˩	['tʰi˩˥', 'no˧', 'le˧po˧po˥bi˩', 'si˧dzi˩ʈʰæ˩qo˩', 'nv̩˧kv̩˩mæ˩']	['tʰi˩˥', 'no˧˥', 'le˧po˧po˥bi˩', 'si˧dzi˩ʈʰæ˧qo˥', 'nv̩˩kv̩˩˥', 'mæ˩']	1	0.9108910891089109	[1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 0.7]	0.8828571428571428
ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ li˩læ˩˥ dʑo˩ lo˧gv̩˩pi˩kv̩˩mæ˩ ə˩gi˩	ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ li˩læ˩˥ dʑo˩ lo˧gv̩˩ pi˩kv̩˩ mæ˩ ə˩gi˩	['ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'li˩læ˩˥', 'dʑo˩', 'lo˧gv̩˩pi˩kv̩˩mæ˩', 'ə˩gi˩']	['ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'li˩læ˩˥', 'dʑo˩', 'lo˧gv̩˩', 'pi˩kv̩˩', 'mæ˩', 'ə˩gi˩']	2	0.9811320754716981	[1.0, 1.0, 1.0, 0.5833333333333334, 0.3333333333333333]	0.7833333333333333
ə˧tso˧ mɤ˧ɲi˩ hĩ˧ ɖɯ˧v̩˧hĩ˧ʈʂʰɯ˥dʑo˩ dʑɤ˩hĩ˧ ʝi˧zo˩kv̩˩ pi˧zo˩ ə˧tso˧ mɤ˧ɲi˩ ə˧si˧ɳɯ˧ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mæ˩	ə˧tso˧ mɤ˧ɲi˩ hĩ˧ ɖɯ˧v̩˧hĩ˧ʈʂʰɯ˥dʑo˩ dʑɤ˩hĩ˧ ʝi˧zo˧kv̩˩ ə… pi˧zo˩ ə˧tso˧mɤ˧ɲi˩ ə˧si˧ɳɯ˧ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mv̩˩	['ə˧tso˧', 'mɤ˧ɲi˩', 'hĩ˧', 'ɖɯ˧v̩˧hĩ˧ʈʂʰɯ˥dʑo˩', 'dʑɤ˩hĩ˧', 'ʝi˧zo˩kv̩˩', 'pi˧zo˩', 'ə˧tso˧', 'mɤ˧ɲi˩', 'ə˧si˧ɳɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩kv̩˩˥', 'mæ˩']	['ə˧tso˧', 'mɤ˧ɲi˩', 'hĩ˧', 'ɖɯ˧v̩˧hĩ˧ʈʂʰɯ˥dʑo˩', 'dʑɤ˩hĩ˧', 'ʝi˧zo˧kv̩˩', 'ə…', 'pi˧zo˩', 'ə˧tso˧mɤ˧ɲi˩', 'ə˧si˧ɳɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩kv̩˩˥', 'mv̩˩']	0	0.961038961038961	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.0, 0.3333333333333333, 0.6666666666666666, 1.0, 1.0, 1.0, 0.5714285714285714]	0.8054945054945055
tʰi˩˥ dzɑ˩qʰwɤ˩ tʰi˩ki˥kʰɯ˩	tʰi˩˥ dzɑ˩qʰwɤ˩ tʰi˩ki˥kʰɯ˩	['tʰi˩˥', 'dzɑ˩qʰwɤ˩', 'tʰi˩ki˥kʰɯ˩']	['tʰi˩˥', 'dzɑ˩qʰwɤ˩', 'tʰi˩ki˥kʰɯ˩']	0	1.0	[1.0, 1.0, 1.0]	1.0
ɖɯ˧pi˧˥ mɤ˧dʑɤ˩ tʰi˩˥ le˧pæ˥ pi˧dʑo˩ tʰi˩˥ ʈʂʰɯ˧ ɖɯ˧ɲi˧kʰv̩˧ gv̩˧dʑo˩ tʰi˩˥ le˧pæ˧ɲi˥tsɯ˩ mv̩˩	ɖɯ˧pi˧˥ mɤ˧dʑɤ˩ tʰi˩˥ le˧pæ˩ pi˧dʑo˩ tʰi˩˥ ʈʂʰɯ˧ ɖɯ˧ɲi˧kʰv̩˧ gv̩˧dʑo˩ tʰi˩˥ le˧pæ˧ɲi˥tsɯ˩ mv̩˩	['ɖɯ˧pi˧˥', 'mɤ˧dʑɤ˩', 'tʰi˩˥', 'le˧pæ˥', 'pi˧dʑo˩', 'tʰi˩˥', 'ʈʂʰɯ˧', 'ɖɯ˧ɲi˧kʰv̩˧', 'gv̩˧dʑo˩', 'tʰi˩˥', 'le˧pæ˧ɲi˥tsɯ˩', 'mv̩˩']	['ɖɯ˧pi˧˥', 'mɤ˧dʑɤ˩', 'tʰi˩˥', 'le˧pæ˩', 'pi˧dʑo˩', 'tʰi˩˥', 'ʈʂʰɯ˧', 'ɖɯ˧ɲi˧kʰv̩˧', 'gv̩˧dʑo˩', 'tʰi˩˥', 'le˧pæ˧ɲi˥tsɯ˩', 'mv̩˩']	0	0.9893617021276596	[1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9861111111111112
mv̩˩zɯ˩hɑ˩ʈʂʰɯ˥ ɖɯ˧pi˧˥ mɤ˧ʂo˩ɲi˩	mv̩˩zɯ˩hɑ˩ʈʂʰɯ˥ ɖɯ˧pi˧˥ mɤ˧ʂo˩ ɲi˩	['mv̩˩zɯ˩hɑ˩ʈʂʰɯ˥', 'ɖɯ˧pi˧˥', 'mɤ˧ʂo˩ɲi˩']	['mv̩˩zɯ˩hɑ˩ʈʂʰɯ˥', 'ɖɯ˧pi˧˥', 'mɤ˧ʂo˩', 'ɲi˩']	1	0.9850746268656716	[1.0, 1.0, 0.8]	0.9333333333333333
