Reference	Prediction	Ref_noTones	Pred_noTones	Ref_words_noTones	Pred_words_noTones	Diff_num_words	Lev_distance_noTones	Lev_distance_words_notones	Average_lev_dist_notones
tʰi˩˥ ʐwæ˧ ɖɯ˧v̩˧ɖɯ˧v̩˧dʑo˧ kʰɤ˧gɤ˧mv̩˧ʈʂæ˧kv̩˧˥ mæ˩ ɖɯ˧v̩˧ɖɯ˧v̩˧ ɻ̍˩pɑ˧mv̩˧ʈʂæ˧kv̩˧˥ mæ˩ tʰv̩˧ɲi˥kv̩˩bv̩˩ mv̩˧ɻwæ˩kwɤ˩tɕɯ˩lɑ˩ ɖɯ˧tɑ˧˥ le˧jo˩kv̩˩ɲi˩	tʰi˩˥ ʐwæ˧ ɖɯ˧v̩˧ɖɯ˧v̩˧dʑo˧ kʰɤ˧gɤ˧mv̩˧ʈʂæ˧ɯkv̩˥mæ˩ ɖɯ˧v̩˧ɖɯ˧˧ ɻæ˩pɑ˧mv̩˧ʈʂæ˧kv̩˥mæ˩ tʰv̩˧ɲi˥kv̩˩bv̩˩ mv̩˩ɻwæ˩kwɤ˩tɕɯ˩lɑ˩ ɖɯ˧tɑ˥ li˩jo˩kv̩˩ɲi˩	tʰi ʐwæ ɖɯv̩ɖɯv̩dʑo kʰɤgɤmv̩ʈʂækv̩ mæ ɖɯv̩ɖɯv̩ ɻ̍pɑmv̩ʈʂækv̩ mæ tʰv̩ɲikv̩bv̩ mv̩ɻwækwɤtɕɯlɑ ɖɯtɑ lejokv̩ɲi	tʰi ʐwæ ɖɯv̩ɖɯv̩dʑo kʰɤgɤmv̩ʈʂæɯkv̩mæ ɖɯv̩ɖɯ ɻæpɑmv̩ʈʂækv̩mæ tʰv̩ɲikv̩bv̩ mv̩ɻwækwɤtɕɯlɑ ɖɯtɑ lijokv̩ɲi	['tʰi', 'ʐwæ', 'ɖɯv̩ɖɯv̩dʑo', 'kʰɤgɤmv̩ʈʂækv̩', 'mæ', 'ɖɯv̩ɖɯv̩', 'ɻ̍pɑmv̩ʈʂækv̩', 'mæ', 'tʰv̩ɲikv̩bv̩', 'mv̩ɻwækwɤtɕɯlɑ', 'ɖɯtɑ', 'lejokv̩ɲi']	['tʰi', 'ʐwæ', 'ɖɯv̩ɖɯv̩dʑo', 'kʰɤgɤmv̩ʈʂæɯkv̩mæ', 'ɖɯv̩ɖɯ', 'ɻæpɑmv̩ʈʂækv̩mæ', 'tʰv̩ɲikv̩bv̩', 'mv̩ɻwækwɤtɕɯlɑ', 'ɖɯtɑ', 'lijokv̩ɲi']	-2	0.9569377990430622	[1.0, 1.0, 1.0, 0.9032258064516129, 0.0, 0.34782608695652173, 0.4, 0.25, 0.125, 0.17391304347826086, 0.0, 0.0]	0.43333041140719963
tʰi˩˥ v̩˩dʑɯ˧ʈʰɯ˧ ɖɯ˧kʰv̩˧˥ dʑo˩ so˧ɬi˧mi˧ɳɯ˧ hi˧ le˧gi˥ dʑo˩ ŋwɤ˩ɬi˩mi˩qʰv̩˥ɬi˩mi˩dʑo˩ hi˧ le˧gi˥ le˧gi˥ le˧gi˥zo˩	tʰi˩˥ v̩˩dʑɯ˧ʈʰɯ˧ ɖɯ˧kʰv̩˧˥ dʑo˩ so˧ɬi˧mi˧ɳɯ˧ hi˧ le˧gi˥dʑo˩ ŋwɤ˩ɬi˩mi˩qʰv̩˥ɬi˩mi˩dʑo˩ hi˧le˧gi˧ le˧gi˧ le˧gi˥zo˩	tʰi v̩dʑɯʈʰɯ ɖɯkʰv̩ dʑo soɬimiɳɯ hi legi dʑo ŋwɤɬimiqʰv̩ɬimidʑo hi legi legi legizo	tʰi v̩dʑɯʈʰɯ ɖɯkʰv̩ dʑo soɬimiɳɯ hi legidʑo ŋwɤɬimiqʰv̩ɬimidʑo hilegi legi legizo	['tʰi', 'v̩dʑɯʈʰɯ', 'ɖɯkʰv̩', 'dʑo', 'soɬimiɳɯ', 'hi', 'legi', 'dʑo', 'ŋwɤɬimiqʰv̩ɬimidʑo', 'hi', 'legi', 'legi', 'legizo']	['tʰi', 'v̩dʑɯʈʰɯ', 'ɖɯkʰv̩', 'dʑo', 'soɬimiɳɯ', 'hi', 'legidʑo', 'ŋwɤɬimiqʰv̩ɬimidʑo', 'hilegi', 'legi', 'legizo']	-2	0.9878048780487805	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7272727272727273, 0.2857142857142857, 0.16666666666666666, 0.3333333333333333, 0.8, 0.0, 0.0]	0.6394605394605395
tʰi˩˥ ʐɤ˩mi˩qo˥ hĩ˧ɲi˥kv̩˩ʁo˩pv̩˩dʑo˩	tʰi˩˥ ʑɤ˩mi˩qo˥ hĩ˧ɲi˥kv̩˩qo˩pv̩˩˥dʑo˩	tʰi ʐɤmiqo hĩɲikv̩ʁopv̩dʑo	tʰi ʑɤmiqo hĩɲikv̩qopv̩dʑo	['tʰi', 'ʐɤmiqo', 'hĩɲikv̩ʁopv̩dʑo']	['tʰi', 'ʑɤmiqo', 'hĩɲikv̩qopv̩dʑo']	0	0.9259259259259259	[1.0, 0.8333333333333334, 0.9375]	0.9236111111111112
tʰi˩˥ ʈʂʰɯ˧qo˧ɳɯ˧ le˧hɯ˩ əəə…ʂwæ˧gv̩˧ki˧tʰv̩˧dʑo˩ ʂwæ˧gv̩˧ʈʂʰɯ˧dʑo˩ tʰi˩˥ ɲi˧mi˧tʰi˧qʰæ˧˥ kwɤ˩tɕɯ˩lɑ˩ ɬi˧di˩di˩mi˩qo˩dʑo˩ ɲi˧mi˧dʑo˥ kɤ˧mi˧kɤ˧mv̩˧ki˥ɳɯ˩ gɤ˩pɤ˧ɲi˩mæ˩ ə˩gi˩	tʰi˩˥ ʈʂʰɯ˧qo˧ɳɯ˧ le˧hɯ˩ ə̃ ʂwæ˧gv̩˧ki˧tʰv̩˧dʑo˩ ʂwæ˧gv̩˧ ʈʂʰɯ˧dʑo˩ tʰi˩˥ ni˧mi˧ tʰi˧qʰæ˧˥ kv̩˩˥ sɯ˩lɑ˩ ɬi˧di˩di˩mi˩qo˩dʑo˩ ɲi˧mi˧dʑo˧ kɤ˧mi˧kkɤ˧mv̩˧ki˥ɳɯ˩ gɤ˩po˥ɲi˩mæ˩ ə˩gi˩	tʰi ʈʂʰɯqoɳɯ lehɯ əəə…ʂwægv̩kitʰv̩dʑo ʂwægv̩ʈʂʰɯdʑo tʰi ɲimitʰiqʰæ kwɤtɕɯlɑ ɬididimiqodʑo ɲimidʑo kɤmikɤmv̩kiɳɯ gɤpɤɲimæ əgi	tʰi ʈʂʰɯqoɳɯ lehɯ ə̃ ʂwægv̩kitʰv̩dʑo ʂwægv̩ ʈʂʰɯdʑo tʰi nimi tʰiqʰæ kv̩ sɯlɑ ɬididimiqodʑo ɲimidʑo kɤmikkɤmv̩kiɳɯ gɤpoɲimæ əgi	['tʰi', 'ʈʂʰɯqoɳɯ', 'lehɯ', 'əəə…ʂwægv̩kitʰv̩dʑo', 'ʂwægv̩ʈʂʰɯdʑo', 'tʰi', 'ɲimitʰiqʰæ', 'kwɤtɕɯlɑ', 'ɬididimiqodʑo', 'ɲimidʑo', 'kɤmikɤmv̩kiɳɯ', 'gɤpɤɲimæ', 'əgi']	['tʰi', 'ʈʂʰɯqoɳɯ', 'lehɯ', 'ə̃', 'ʂwægv̩kitʰv̩dʑo', 'ʂwægv̩', 'ʈʂʰɯdʑo', 'tʰi', 'nimi', 'tʰiqʰæ', 'kv̩', 'sɯlɑ', 'ɬididimiqodʑo', 'ɲimidʑo', 'kɤmikkɤmv̩kiɳɯ', 'gɤpoɲimæ', 'əgi']	4	0.92	[1.0, 1.0, 1.0, 0.09523809523809523, 0.7142857142857143, 0.0, 0.11764705882352941, 0.18181818181818182, 0.35294117647058826, 0.15384615384615385, 0.375, 0.0, 0.125]	0.39352126003709714
hĩ˧ ə˧ʝi˧ʂɯ˥ʝi˩ ʈʂʰɯ˧ne˧ʝi˥ le˧ʂɯ˧hĩ˧ qʰɑ˩ne˩ʝi˥bi˩	hĩ˧ ə˧ʝi˧ʂɯ˥ʝi˩ ʈʂʰɯ˧ne˧ʝi˥ le˧ʂɯ˧hĩ˧ qʰɑ˩ɲi˥mæ˩	hĩ əʝiʂɯʝi ʈʂʰɯneʝi leʂɯhĩ qʰɑneʝibi	hĩ əʝiʂɯʝi ʈʂʰɯneʝi leʂɯhĩ qʰɑɲimæ	['hĩ', 'əʝiʂɯʝi', 'ʈʂʰɯneʝi', 'leʂɯhĩ', 'qʰɑneʝibi']	['hĩ', 'əʝiʂɯʝi', 'ʈʂʰɯneʝi', 'leʂɯhĩ', 'qʰɑɲimæ']	0	0.8918918918918919	[1.0, 1.0, 1.0, 1.0, 0.5]	0.9
ɖɯ˧v̩˧ɖɯ˧kʰɤ˧ɖʐɤ˥ le˧po˧tsʰɯ˧˥ tʰi˩˥ ɑ˩ʁo˧tʰv̩˧dʑo˧ tʰi˩˥ əəə…ə˧dɑ˧tʰv̩˧v̩˧ki˧ əəə…kʰi˧ tʰi˧ʈæ˩dʑo˩pi˩tsɯ˩ mv̩˩	ɖɯ˧v̩˧ɖɯ˧kʰɤ˧ɖʐɤ˥le˧po˧tsʰɯ˧˥ tʰi˩˥ ɑ˩ʁo˧tʰv̩˧dʑo˥ tʰi˩˥ əə…ə˧dɑ˧˥ tʰv̩˧v̩˧ki˧ əə…kʰi˧ tʰi˧ʈæ˩dʑo˩ pi˧tsɯ˩ mv̩˩	ɖɯv̩ɖɯkʰɤɖʐɤ lepotsʰɯ tʰi ɑʁotʰv̩dʑo tʰi əəə…ədɑtʰv̩v̩ki əəə…kʰi tʰiʈædʑopitsɯ mv̩	ɖɯv̩ɖɯkʰɤɖʐɤlepotsʰɯ tʰi ɑʁotʰv̩dʑo tʰi əə…ədɑ tʰv̩v̩ki əə…kʰi tʰiʈædʑo pitsɯ mv̩	['ɖɯv̩ɖɯkʰɤɖʐɤ', 'lepotsʰɯ', 'tʰi', 'ɑʁotʰv̩dʑo', 'tʰi', 'əəə…ədɑtʰv̩v̩ki', 'əəə…kʰi', 'tʰiʈædʑopitsɯ', 'mv̩']	['ɖɯv̩ɖɯkʰɤɖʐɤlepotsʰɯ', 'tʰi', 'ɑʁotʰv̩dʑo', 'tʰi', 'əə…ədɑ', 'tʰv̩v̩ki', 'əə…kʰi', 'tʰiʈædʑo', 'pitsɯ', 'mv̩']	1	0.9693251533742331	[0.75, 0.36363636363636365, 0.3076923076923077, 0.3076923076923077, 0.0, 0.6956521739130435, 0.9230769230769231, 0.7619047619047619, 0.0]	0.4566283153239675
hĩ˧ɳɯ˩ ɖɯ˧tɑ˧˥ le˧ɣɯ˩ʂɯ˩po˩hɯ˩ ʐwæ˧lɑ˩ ɖɯ˧tɑ˧˥ le˧di˧po˥hɯ˩	hĩ˧ ɖɯ˧tɑ˧˥ leʝji˧ʂe˧ pʰo˩˥ ʐwæ˧lɑ˩ ɖɯ˧tɑ˧˥ le˧di˩po˧hɯ˥	hĩɳɯ ɖɯtɑ leɣɯʂɯpohɯ ʐwælɑ ɖɯtɑ ledipohɯ	hĩ ɖɯtɑ leʝjiʂe pʰo ʐwælɑ ɖɯtɑ ledipohɯ	['hĩɳɯ', 'ɖɯtɑ', 'leɣɯʂɯpohɯ', 'ʐwælɑ', 'ɖɯtɑ', 'ledipohɯ']	['hĩ', 'ɖɯtɑ', 'leʝjiʂe', 'pʰo', 'ʐwælɑ', 'ɖɯtɑ', 'ledipohɯ']	1	0.8395061728395061	[0.75, 1.0, 0.35294117647058826, 0.0, 0.2222222222222222, 0.16666666666666666]	0.4153050108932462
mmm…mo˩ɻ̍˥ ʈʂʰɯ˧dʑo˩ əəə…ʂwæ˧si˧bi˥di˩ɲi˩mæ˩ ʂwæ˧bæ˩si˩bi˩ zo˩no˥ si˧mo˩bi˩	mm…mo˩ɻ̍˥ʈʂʰɯ˧dʑo˩ əə…ʂwæ˧si˧bi˥di˩ɲi˩mæ˩ ʂwæ˧bæ˩sɯ˩bi˩ zo˩no˥ si˧mo˩bi˩	mmm…moɻ̍ ʈʂʰɯdʑo əəə…ʂwæsibidiɲimæ ʂwæbæsibi zono simobi	mm…moɻ̍ʈʂʰɯdʑo əə…ʂwæsibidiɲimæ ʂwæbæsɯbi zono simobi	['mmm…moɻ̍', 'ʈʂʰɯdʑo', 'əəə…ʂwæsibidiɲimæ', 'ʂwæbæsibi', 'zono', 'simobi']	['mm…moɻ̍ʈʂʰɯdʑo', 'əə…ʂwæsibidiɲimæ', 'ʂwæbæsɯbi', 'zono', 'simobi']	-1	0.9541284403669725	[0.6363636363636364, 0.17391304347826086, 0.46153846153846156, 0.0, 0.2, 0.0]	0.24530252356339313
mv̩˩kʰv̩˧˥ tʰv̩˧tsʰɯ˧ hõ˧ɭɯ˥qo˩ɳɯ˩le˩tʰv̩˩kv̩˩	mv̩˩kʰv̩˧˥ tv̩˧tsʰɯ˧ hõ˧ɭɯ˥qo˩ɳɯ˩le˩tʰv̩˩kv̩˩	mv̩kʰv̩ tʰv̩tsʰɯ hõɭɯqoɳɯletʰv̩kv̩	mv̩kʰv̩ tv̩tsʰɯ hõɭɯqoɳɯletʰv̩kv̩	['mv̩kʰv̩', 'tʰv̩tsʰɯ', 'hõɭɯqoɳɯletʰv̩kv̩']	['mv̩kʰv̩', 'tv̩tsʰɯ', 'hõɭɯqoɳɯletʰv̩kv̩']	0	0.9855072463768116	[1.0, 0.9333333333333333, 1.0]	0.9777777777777777
wɤ˩˥ kɯ˧ʈʂʰwɤ˩pi˩ wɤ˩˥ hæ̃˧qʰv̩˥ wɤ˩˥ ɖɯ˧tɕʰi˩ki˩kv̩˩mæ˩	wɤ˩˥ kɯ˧ʈʂʰwɤ˩pi˩ wɤ˩˥ hæ̃˧qʰv̩˥ wɤ˩˥ ɖɯ˧tɕʰi˩ki˩kv̩˩mæ˩	wɤ kɯʈʂʰwɤpi wɤ hæ̃qʰv̩ wɤ ɖɯtɕʰikikv̩mæ	wɤ kɯʈʂʰwɤpi wɤ hæ̃qʰv̩ wɤ ɖɯtɕʰikikv̩mæ	['wɤ', 'kɯʈʂʰwɤpi', 'wɤ', 'hæ̃qʰv̩', 'wɤ', 'ɖɯtɕʰikikv̩mæ']	['wɤ', 'kɯʈʂʰwɤpi', 'wɤ', 'hæ̃qʰv̩', 'wɤ', 'ɖɯtɕʰikikv̩mæ']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
kɯ˧ʈʂʰwɤ˩ʈʂʰɯ˩kʰwɤ˩dʑo˩ tʰi˩˥ əəə…mmm…ʈʂʰwɤ˧dʑo˧ ə˧ʝi˧ʂɯ˥ʝi˩ mmm…tv̩˧tsʰɯ˧hõ˧ɭɯ˥ tʰv̩˧ɻæ˧qo˥ɳɯ˩ le˧dzɯ˥dʑo˩ wɤ˩˥k kɯ˧ʈʂʰwɤ˩ʈʂʰɯ˩tɕʰi˩dʑo˩ əəə…nəəə…tv̩˧tsʰɯ˧tsʰe˧ɲi˧ɭɯ˧qo˧ɳɯ˧ dzɯ˧kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩	kɯ˧ʈʂʰwɤ˩ʈʂʰɯ˩kv̩˩dʑo˩ tʰi˩˥ ə…ʈʂʰwɤ˧dʑo˥ ə˧ʝi˧ʂɯ˥ʝi˩ mm…tv̩˧tsʰɯ˧hõ˩ɭɯ˥ ʈʰɯ˧ɻæ˧qo˥ɳɯ˩ le˧dzɯ˥dʑo˩ wɤ˩˥ ʰkʰɯ˧ʈʂʰwɤ˩tɕɯ˩tɕʰɯ˩dʑo˩ əə…zo…tv̩˧tsʰɯ˧ tsʰe˧ɲi˧ɭɯ˧qo˧ɳɯ˧tzɯ˩kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩	kɯʈʂʰwɤʈʂʰɯkʰwɤdʑo tʰi əəə…mmm…ʈʂʰwɤdʑo əʝiʂɯʝi mmm…tv̩tsʰɯhõɭɯ tʰv̩ɻæqoɳɯ ledzɯdʑo wɤk kɯʈʂʰwɤʈʂʰɯtɕʰidʑo əəə…nəəə…tv̩tsʰɯtsʰeɲiɭɯqoɳɯ dzɯkv̩ əʝiʂɯʝi	kɯʈʂʰwɤʈʂʰɯkv̩dʑo tʰi ə…ʈʂʰwɤdʑo əʝiʂɯʝi mm…tv̩tsʰɯhõɭɯ ʈʰɯɻæqoɳɯ ledzɯdʑo wɤ ʰkʰɯʈʂʰwɤtɕɯtɕʰɯdʑo əə…zo…tv̩tsʰɯ tsʰeɲiɭɯqoɳɯtzɯkv̩ əʝiʂɯʝi	['kɯʈʂʰwɤʈʂʰɯkʰwɤdʑo', 'tʰi', 'əəə…mmm…ʈʂʰwɤdʑo', 'əʝiʂɯʝi', 'mmm…tv̩tsʰɯhõɭɯ', 'tʰv̩ɻæqoɳɯ', 'ledzɯdʑo', 'wɤk', 'kɯʈʂʰwɤʈʂʰɯtɕʰidʑo', 'əəə…nəəə…tv̩tsʰɯtsʰeɲiɭɯqoɳɯ', 'dzɯkv̩', 'əʝiʂɯʝi']	['kɯʈʂʰwɤʈʂʰɯkv̩dʑo', 'tʰi', 'ə…ʈʂʰwɤdʑo', 'əʝiʂɯʝi', 'mm…tv̩tsʰɯhõɭɯ', 'ʈʰɯɻæqoɳɯ', 'ledzɯdʑo', 'wɤ', 'ʰkʰɯʈʂʰwɤtɕɯtɕʰɯdʑo', 'əə…zo…tv̩tsʰɯ', 'tsʰeɲiɭɯqoɳɯtzɯkv̩', 'əʝiʂɯʝi']	0	0.8689655172413793	[0.8571428571428571, 1.0, 0.7692307692307693, 1.0, 0.967741935483871, 0.7368421052631579, 1.0, 0.8, 0.7567567567567568, 0.5365853658536586, 0.4166666666666667, 1.0]	0.8200805380331447
ə˧zɯ˩ gɯ˧ɳɯ˧ qʰæ˧dʑo˧ mɤ˧do˩	ə˧zɯ˩ gɤ˧ɳɯ˧ qʰæ˧dʑo˧ mɤ˧do˩	əzɯ gɯɳɯ qʰædʑo mɤdo	əzɯ gɤɳɯ qʰædʑo mɤdo	['əzɯ', 'gɯɳɯ', 'qʰædʑo', 'mɤdo']	['əzɯ', 'gɤɳɯ', 'qʰædʑo', 'mɤdo']	0	0.95	[1.0, 0.75, 1.0, 1.0]	0.9375
əzo˩qo˧ɲi˩ mɤ˧sɯ˥ tʰi˩˥ hæ˧di˩hɯ˩ɲi˩ pi˧	ĩ˧ zo˩qo˧niɤ˩ɻ̍˩ mɤ˧sɯ˥ tʰææ˧ hæ˧di˩hɯ˩ɲi˩ pi˧	əzoqoɲi mɤsɯ tʰi hædihɯɲi pi	ĩ zoqoniɤɻ̍ mɤsɯ tʰææ hædihɯɲi pi	['əzoqoɲi', 'mɤsɯ', 'tʰi', 'hædihɯɲi', 'pi']	['ĩ', 'zoqoniɤɻ̍', 'mɤsɯ', 'tʰææ', 'hædihɯɲi', 'pi']	1	0.8064516129032258	[0.2222222222222222, 0.15384615384615385, 0.0, 0.16666666666666666, 0.2]	0.14854700854700856
ɕi˧ɕi˩lo˩ pi˧kv̩˩tsɯ˩ mv̩˩ ʈʂʰɯ˧kʰwɤ˥dʑo˩	ɕi˧ɕi˩lo˩ pi˧kv̩˩tsɯ˩ mv̩˩ ʈʂʰɯ˧kʰwɤ˩dʑo˩	ɕiɕilo pikv̩tsɯ mv̩ ʈʂʰɯkʰwɤdʑo	ɕiɕilo pikv̩tsɯ mv̩ ʈʂʰɯkʰwɤdʑo	['ɕiɕilo', 'pikv̩tsɯ', 'mv̩', 'ʈʂʰɯkʰwɤdʑo']	['ɕiɕilo', 'pikv̩tsɯ', 'mv̩', 'ʈʂʰɯkʰwɤdʑo']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
li˩˥ le˧tɕɤ˧˥ mmmə˧mi˧ɻæ˩ tʰv̩˧ɲi˧dʑo˩ əəə…tʰv̩˧ ɑ˩ʁo˧ ɖɯ˧njɤ˧ tʰi˧dzi˩	li˩˥ le˧tɕɤ˧˥ mm…ə˧mi˧ɻæ˩ tʰv̩˧ɲi˩dʑo˩ əə…ʈʰɯ˧ɻɑ˩ʁo˩ ɖɯ˧njɤ˥ tʰi˧dzi˩	li letɕɤ mmməmiɻæ tʰv̩ɲidʑo əəə…tʰv̩ ɑʁo ɖɯnjɤ tʰidzi	li letɕɤ mm…əmiɻæ tʰv̩ɲidʑo əə…ʈʰɯɻɑʁo ɖɯnjɤ tʰidzi	['li', 'letɕɤ', 'mmməmiɻæ', 'tʰv̩ɲidʑo', 'əəə…tʰv̩', 'ɑʁo', 'ɖɯnjɤ', 'tʰidzi']	['li', 'letɕɤ', 'mm…əmiɻæ', 'tʰv̩ɲidʑo', 'əə…ʈʰɯɻɑʁo', 'ɖɯnjɤ', 'tʰidzi']	-1	0.9038461538461539	[1.0, 1.0, 0.875, 1.0, 0.4444444444444444, 0.0, 0.0, 0.0]	0.5399305555555556
ŋv̩˩˥ ŋv̩˩dʑo˥ tʰi˩˥ əəə…zo˩no˥ əəə…pʰæ˧tɕi˥tʰv̩˩v̩˩ ʁo˧pv̩˩ə˧v̩˧tʰv̩˧v̩˧ɳɯ˩	ŋv̩˩˥ ŋv̩˩dʑo˥ tʰi˩˥ə… zo˩no˥ pvpʰæ˧tɕi˥ tʰv̩˧v̩˧ʁo˥pv̩˩hĩ˩ ə˧v̩˧tʰv̩˥v̩˧ɳɯ˩	ŋv̩ ŋv̩dʑo tʰi əəə…zono əəə…pʰætɕitʰv̩v̩ ʁopv̩əv̩tʰv̩v̩ɳɯ	ŋv̩ ŋv̩dʑo tʰiə… zono pvpʰætɕi tʰv̩v̩ʁopv̩hĩ əv̩tʰv̩v̩ɳɯ	['ŋv̩', 'ŋv̩dʑo', 'tʰi', 'əəə…zono', 'əəə…pʰætɕitʰv̩v̩', 'ʁopv̩əv̩tʰv̩v̩ɳɯ']	['ŋv̩', 'ŋv̩dʑo', 'tʰiə…', 'zono', 'pvpʰætɕi', 'tʰv̩v̩ʁopv̩hĩ', 'əv̩tʰv̩v̩ɳɯ']	1	0.8596491228070176	[1.0, 1.0, 0.75, 0.6666666666666666, 0.5, 0.4]	0.7194444444444444
əəə…tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥dʑo˩ ʐwæ˧ʐwæ˧ ɖɯ˧v̩˧ ʐwæ˧ tsʰe˩qʰɑ˩kv̩˩ɲi˥ po˧bi˥	əə…tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥dʑo˩ ʐwæ˧iʐwæ˧ɖɯ˧v̩˧ ʐwæ˧ tsʰe˩qʰɑ˩kv̩˩ɲi˥ po˩bi˥	əəə…tʰi ʈʂʰɯneʝidʑo ʐwæʐwæ ɖɯv̩ ʐwæ tsʰeqʰɑkv̩ɲi pobi	əə…tʰi ʈʂʰɯneʝidʑo ʐwæiʐwæɖɯv̩ ʐwæ tsʰeqʰɑkv̩ɲi pobi	['əəə…tʰi', 'ʈʂʰɯneʝidʑo', 'ʐwæʐwæ', 'ɖɯv̩', 'ʐwæ', 'tsʰeqʰɑkv̩ɲi', 'pobi']	['əə…tʰi', 'ʈʂʰɯneʝidʑo', 'ʐwæiʐwæɖɯv̩', 'ʐwæ', 'tsʰeqʰɑkv̩ɲi', 'pobi']	-1	0.9714285714285714	[0.9230769230769231, 1.0, 0.7058823529411765, 0.0, 0.0, 0.125, 0.0]	0.39342275371687135
tʰi˩˥ hæ˧ʐwɤ˩dʑo˩ hwɑ˩lɑ˩sæ˧ hwɑ˩lɑ˩sæ˧ pi˧	dʑo˩ hæ˧ʐwɤ˩dʑo˩ hwɑ˩lɑ˩sɑ˥ hwɑ˩lɑ˧sɑ˥ pi˧	tʰi hæʐwɤdʑo hwɑlɑsæ hwɑlɑsæ pi	dʑo hæʐwɤdʑo hwɑlɑsɑ hwɑlɑsɑ pi	['tʰi', 'hæʐwɤdʑo', 'hwɑlɑsæ', 'hwɑlɑsæ', 'pi']	['dʑo', 'hæʐwɤdʑo', 'hwɑlɑsɑ', 'hwɑlɑsɑ', 'pi']	0	0.8387096774193549	[0.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	0.7428571428571429
ə˧mi˧ qʰæ˧ pi˧zo˩ ɲi˧to˧ ɖɯ˧tɑ˧˥ tʰi˧qo˧qo˥kv̩˩	ə˧mi˧qʰvæ˧ pi˧zo˩ njɤ˧tvo˧ɯ˧dɑ˧˥ tʰi˧qo˧qo˥kv̩˩hĩ˩	əmi qʰæ pizo ɲito ɖɯtɑ tʰiqoqokv̩	əmiqʰvæ pizo njɤtvoɯdɑ tʰiqoqokv̩hĩ	['əmi', 'qʰæ', 'pizo', 'ɲito', 'ɖɯtɑ', 'tʰiqoqokv̩']	['əmiqʰvæ', 'pizo', 'njɤtvoɯdɑ', 'tʰiqoqokv̩hĩ']	-2	0.782608695652174	[0.6, 0.0, 0.15384615384615385, 0.23529411764705882, 0.0, 0.0]	0.16485671191553544
əəə…se˧pʰɤ˧se˧bɤ˧ʝi˧mɤ˧zo˧ze˩ pi˧tsɯ˩ mv̩˩	əə…se˧pʰɤ˧ se˧bɤ˧ʝi˧mɤ˧zo˧ze˩ pi˧tsɯ˩ mv̩˩	əəə…sepʰɤsebɤʝimɤzoze pitsɯ mv̩	əə…sepʰɤ sebɤʝimɤzoze pitsɯ mv̩	['əəə…sepʰɤsebɤʝimɤzoze', 'pitsɯ', 'mv̩']	['əə…sepʰɤ', 'sebɤʝimɤzoze', 'pitsɯ', 'mv̩']	1	0.967741935483871	[0.5517241379310345, 0.11764705882352941, 0.0]	0.2231237322515213
tʰi˩˥ hĩ˧ɻæ˥ njæ˧sɯ˩kv̩˩ le˧pi˥	tʰi˩˥ hĩ˧ɻæ˥ njæ˧sɯ˩kv̩˩ le˧mi˩pi˧	tʰi hĩɻæ njæsɯkv̩ lepi	tʰi hĩɻæ njæsɯkv̩ lemipi	['tʰi', 'hĩɻæ', 'njæsɯkv̩', 'lepi']	['tʰi', 'hĩɻæ', 'njæsɯkv̩', 'lemipi']	0	0.9583333333333334	[1.0, 1.0, 1.0, 0.8]	0.95
mɤ˧ɲi˧kwɤ˧tɕɯ˥lɑ˩ le˧mi˧tʰi˧kwɤ˥	mɤ˧ɲi˧kwɤ˧tɕɯ˥lɑ˩ le˧mi˧tʰi˧kwɤ˥	mɤɲikwɤtɕɯlɑ lemitʰikwɤ	mɤɲikwɤtɕɯlɑ lemitʰikwɤ	['mɤɲikwɤtɕɯlɑ', 'lemitʰikwɤ']	['mɤɲikwɤtɕɯlɑ', 'lemitʰikwɤ']	0	1.0	[1.0, 1.0]	1.0
ɑ˩ʁo˧ zo˩no˥ ko˧ə˧ʝi˧ʂɯ˥ʝi˩ni˩ ko˧sɯ˧ mɤ˧di˩ ə˩gi˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩	ɑ˩ʁo˧ zo˩no˥ ko˧ə˧ʝi˧ʂɯ˥ʝi˩ni˩ kɤ˧sɯ˧ mɤ˧di˩ ə˩gi˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩	ɑʁo zono koəʝiʂɯʝini kosɯ mɤdi əgi əʝiʂɯʝidʑo	ɑʁo zono koəʝiʂɯʝini kɤsɯ mɤdi əgi əʝiʂɯʝidʑo	['ɑʁo', 'zono', 'koəʝiʂɯʝini', 'kosɯ', 'mɤdi', 'əgi', 'əʝiʂɯʝidʑo']	['ɑʁo', 'zono', 'koəʝiʂɯʝini', 'kɤsɯ', 'mɤdi', 'əgi', 'əʝiʂɯʝidʑo']	0	0.9777777777777777	[1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0]	0.9642857142857143
