Reference	Prediction	Ref_char	Pred_char	F_score_char	Precision_char	Recall_char
kha kɯɕnɤrtsɤɣ kɯrcɤxtsɤɣ jamar kɯmbro tuβze ɲɯcha ri	kha kɯɕnɤrtsɤɣ kɯscɤxtsɤɣ jamar kɯmbro kɯfse tuβze ɲɯcha ri	['k', 'h', 'a', 'S', 'k', 'ɯ', 'ɕ', 'n', 'ɤ', 'r', 't', 's', 'ɤ', 'ɣ', 'S', 'k', 'ɯ', 'r', 'c', 'ɤ', 'x', 't', 's', 'ɤ', 'ɣ', 'S', 'j', 'a', 'm', 'a', 'r', 'S', 'k', 'ɯ', 'm', 'b', 'r', 'o', '*', '*', '*', '*', '*', '*', 'S', 't', 'u', 'β', 'z', 'e', 'S', 'ɲ', 'ɯ', 'c', 'h', 'a', 'S', 'r', 'i']	['k', 'h', 'a', 'S', 'k', 'ɯ', 'ɕ', 'n', 'ɤ', 'r', 't', 's', 'ɤ', 'ɣ', 'S', 'k', 'ɯ', 's', 'c', 'ɤ', 'x', 't', 's', 'ɤ', 'ɣ', 'S', 'j', 'a', 'm', 'a', 'r', 'S', 'k', 'ɯ', 'm', 'b', 'r', 'o', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 't', 'u', 'β', 'z', 'e', 'S', 'ɲ', 'ɯ', 'c', 'h', 'a', 'S', 'r', 'i']	0.882	0.903	0.954
ma tɕe nɯ kúwɣsɤlɤɣɯ ndɤre mɯpɯ́wɣrɲo	ma tɕe nɯ kuzku sɤlɤɣɯ ndɤre mɯpɯ́wɣrɲo	['m', 'a', 'S', 't', 'ɕ', 'e', 'S', 'n', 'ɯ', 'S', 'k', 'u', '*', '́', 'w', 'ɣ', 's', 'ɤ', 'l', 'ɤ', 'ɣ', 'ɯ', 'S', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'm', 'ɯ', 'p', 'ɯ', '́', 'w', 'ɣ', 'r', 'ɲ', 'o']	['m', 'a', 'S', 't', 'ɕ', 'e', 'S', 'n', 'ɯ', 'S', 'k', 'u', 'z', 'k', 'u', 'S', 's', 'ɤ', 'l', 'ɤ', 'ɣ', 'ɯ', 'S', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'm', 'ɯ', 'p', 'ɯ', '́', 'w', 'ɣ', 'r', 'ɲ', 'o']	0.842	0.906	0.899
nɯ ra ci nɯ kɯ jɤ́wɣtsɯm ɯkhɯkha rɤɣo ra chɯnɯβze pjɤŋu 	nɯra ci nɯ kɯ jówɣtsɯm ɯkhɯkha rɤɣo ra chɯnɯβze pjɤŋu	['n', 'ɯ', 'S', 'r', 'a', 'S', 'c', 'i', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'j', 'ɤ', '́', 'w', 'ɣ', 't', 's', 'ɯ', 'm', 'S', 'ɯ', 'k', 'h', 'ɯ', 'k', 'h', 'a', 'S', 'r', 'ɤ', 'ɣ', 'o', 'S', 'r', 'a', 'S', 'c', 'h', 'ɯ', 'n', 'ɯ', 'β', 'z', 'e', 'S', 'p', 'j', 'ɤ', 'ŋ', 'u', 'S']	['n', 'ɯ', '*', 'r', 'a', 'S', 'c', 'i', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'j', 'o', '́', 'w', 'ɣ', 't', 's', 'ɯ', 'm', 'S', 'ɯ', 'k', 'h', 'ɯ', 'k', 'h', 'a', 'S', 'r', 'ɤ', 'ɣ', 'o', 'S', 'r', 'a', 'S', 'c', 'h', 'ɯ', 'n', 'ɯ', 'β', 'z', 'e', 'S', 'p', 'j', 'ɤ', 'ŋ', 'u', '*']	0.935	0.94	0.979
tɕe tɤŋkhɯt jamar kɯtu tu nɯ sthɯci kɯme tu	tɕe tɤŋkhɯt jamar kɯtu tu nɯ sthɯci kɯme tu	['t', 'ɕ', 'e', 'S', 't', 'ɤ', 'ŋ', 'k', 'h', 'ɯ', 't', 'S', 'j', 'a', 'm', 'a', 'r', 'S', 'k', 'ɯ', 't', 'u', 'S', 't', 'u', 'S', 'n', 'ɯ', 'S', 's', 't', 'h', 'ɯ', 'c', 'i', 'S', 'k', 'ɯ', 'm', 'e', 'S', 't', 'u']	['t', 'ɕ', 'e', 'S', 't', 'ɤ', 'ŋ', 'k', 'h', 'ɯ', 't', 'S', 'j', 'a', 'm', 'a', 'r', 'S', 'k', 'ɯ', 't', 'u', 'S', 't', 'u', 'S', 'n', 'ɯ', 'S', 's', 't', 'h', 'ɯ', 'c', 'i', 'S', 'k', 'ɯ', 'm', 'e', 'S', 't', 'u']	1.0	1.0	1.0
ɯmdoʁ nɯnɯ kɯɲaʁ tu kɯɤrɯldʑaŋkɯ tu kɯqarŋɯrŋe tu	zdɯmqe nɯ ɯmdoʁ nɯnɯ kɯɲaʁ tu kɯɤrɯldʑaŋkɯ tu kɤqarŋɯrŋe tu	['*', '*', '*', '*', '*', '*', '*', '*', '*', '*', 'ɯ', 'm', 'd', 'o', 'ʁ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'k', 'ɯ', 'ɲ', 'a', 'ʁ', 'S', 't', 'u', 'S', 'k', 'ɯ', 'ɤ', 'r', 'ɯ', 'l', 'd', 'ʑ', 'a', 'ŋ', 'k', 'ɯ', 'S', 't', 'u', 'S', 'k', 'ɯ', 'q', 'a', 'r', 'ŋ', 'ɯ', 'r', 'ŋ', 'e', 'S', 't', 'u']	['z', 'd', 'ɯ', 'm', 'q', 'e', 'S', 'n', 'ɯ', 'S', 'ɯ', 'm', 'd', 'o', 'ʁ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'k', 'ɯ', 'ɲ', 'a', 'ʁ', 'S', 't', 'u', 'S', 'k', 'ɯ', 'ɤ', 'r', 'ɯ', 'l', 'd', 'ʑ', 'a', 'ŋ', 'k', 'ɯ', 'S', 't', 'u', 'S', 'k', 'ɤ', 'q', 'a', 'r', 'ŋ', 'ɯ', 'r', 'ŋ', 'e', 'S', 't', 'u']	0.809	0.805	0.947
tɕendɤre tɤwi nɯ kɯ tɕhi kɯfse ʑo nɯ pjɤfɕɤt tɕendɤre	tɕe nɯ tɤwi nɯ kɯ tɕhi sɯfse ʑo nɯ pjɤfɕɤt tɕe tɕendɤre	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 't', 'ɤ', 'w', 'i', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 't', 'ɕ', 'h', 'i', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'ʑ', 'o', 'S', 'n', 'ɯ', 'S', 'p', 'j', 'ɤ', 'f', 'ɕ', 'ɤ', 't', '*', '*', '*', '*', 'S', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e']	['t', 'ɕ', 'e', '*', '*', 'S', 'n', 'ɯ', 'S', 't', 'ɤ', 'w', 'i', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 't', 'ɕ', 'h', 'i', 'S', 's', 'ɯ', 'f', 's', 'e', 'S', 'ʑ', 'o', 'S', 'n', 'ɯ', 'S', 'p', 'j', 'ɤ', 'f', 'ɕ', 'ɤ', 't', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e']	0.835	0.865	0.842
tɕendɤre tɯsla ɲɤɕqhlɤt	tɕendɤre tɯsla ɲɤɕqhlɤt	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 't', 'ɯ', 's', 'l', 'a', 'S', 'ɲ', 'ɤ', 'ɕ', 'q', 'h', 'l', 'ɤ', 't']	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 't', 'ɯ', 's', 'l', 'a', 'S', 'ɲ', 'ɤ', 'ɕ', 'q', 'h', 'l', 'ɤ', 't']	1.0	1.0	1.0
nɯra kɯ  tɯrme ra kɯ tɕe aʑo armi nɯ stu ʑo kɯmpɕɤr tusɯpanɯ ɲɯŋu	nɯra kɯ tɯrme ra kɯ tɕe aʑo armi nɯnɯ stu ʑo kɯmpɕɤr tusɯpanɯ ɲɯŋu	['n', 'ɯ', 'r', 'a', 'S', 'k', 'ɯ', 'S', 'S', 't', 'ɯ', 'r', 'm', 'e', 'S', 'r', 'a', 'S', 'k', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 'a', 'ʑ', 'o', 'S', 'a', 'r', 'm', 'i', 'S', '*', '*', 'n', 'ɯ', 'S', 's', 't', 'u', 'S', 'ʑ', 'o', 'S', 'k', 'ɯ', 'm', 'p', 'ɕ', 'ɤ', 'r', 'S', 't', 'u', 's', 'ɯ', 'p', 'a', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'ŋ', 'u']	['n', 'ɯ', 'r', 'a', 'S', 'k', 'ɯ', 'S', '*', 't', 'ɯ', 'r', 'm', 'e', 'S', 'r', 'a', 'S', 'k', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 'a', 'ʑ', 'o', 'S', 'a', 'r', 'm', 'i', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 's', 't', 'u', 'S', 'ʑ', 'o', 'S', 'k', 'ɯ', 'm', 'p', 'ɕ', 'ɤ', 'r', 'S', 't', 'u', 's', 'ɯ', 'p', 'a', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'ŋ', 'u']	0.938	0.932	0.946
tɕe nɤki qhe nɯ kɯki nɯ arkɯ ɣzɯ nɯra tɕhi kɯfse ɲɯŋunɯ toti ɲɯŋu ri	tɕe nɤki qhe nɯ kɯki mnɯ arkɯ ɣɯ nɤki ɣzɯ nɯra tɕhi kɯfse ɲɯŋunɯ toti ɲɯŋu ri	['t', 'ɕ', 'e', 'S', 'n', 'ɤ', 'k', 'i', 'S', 'q', 'h', 'e', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'k', 'i', 'S', '*', 'n', 'ɯ', 'S', 'a', 'r', 'k', 'ɯ', '*', '*', '*', '*', '*', '*', '*', '*', 'S', 'ɣ', 'z', 'ɯ', 'S', 'n', 'ɯ', 'r', 'a', 'S', 't', 'ɕ', 'h', 'i', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'ɲ', 'ɯ', 'ŋ', 'u', 'n', 'ɯ', 'S', 't', 'o', 't', 'i', 'S', 'ɲ', 'ɯ', 'ŋ', 'u', 'S', 'r', 'i']	['t', 'ɕ', 'e', 'S', 'n', 'ɤ', 'k', 'i', 'S', 'q', 'h', 'e', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'k', 'i', 'S', 'm', 'n', 'ɯ', 'S', 'a', 'r', 'k', 'ɯ', 'S', 'ɣ', 'ɯ', 'S', 'n', 'ɤ', 'k', 'i', 'S', 'ɣ', 'z', 'ɯ', 'S', 'n', 'ɯ', 'r', 'a', 'S', 't', 'ɕ', 'h', 'i', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'ɲ', 'ɯ', 'ŋ', 'u', 'n', 'ɯ', 'S', 't', 'o', 't', 'i', 'S', 'ɲ', 'ɯ', 'ŋ', 'u', 'S', 'r', 'i']	0.867	0.882	0.957
ɯmke stu nɯ ɯpa pjɯɕthɯznɯ	ɯmke ɯstu nɯ pa pjɯɕthɯz nɯ	['ɯ', 'm', 'k', 'e', 'S', '*', 's', 't', 'u', 'S', 'n', 'ɯ', 'S', 'ɯ', 'p', 'a', 'S', 'p', 'j', 'ɯ', 'ɕ', 't', 'h', 'ɯ', 'z', '*', 'n', 'ɯ']	['ɯ', 'm', 'k', 'e', 'S', 'ɯ', 's', 't', 'u', 'S', 'n', 'ɯ', 'S', '*', 'p', 'a', 'S', 'p', 'j', 'ɯ', 'ɕ', 't', 'h', 'ɯ', 'z', 'S', 'n', 'ɯ']	0.92	0.915	0.927
tɕe nɯnɯ ɯjwaʁ nɯnɯ kɯtɕɤr tsa ci li ɯku lukɯɤmtɕoʁ kɯfse ci ŋu tɕe	tɕe nɯnɯ ɯjwaʁ nɯnɯ kɯtɕɤr tsa ci li ɯku lukɯɤmtɕoʁ kɯfse ci ŋu tɕe	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'ɯ', 'j', 'w', 'a', 'ʁ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'k', 'ɯ', 't', 'ɕ', 'ɤ', 'r', 'S', 't', 's', 'a', 'S', 'c', 'i', 'S', 'l', 'i', 'S', 'ɯ', 'k', 'u', 'S', 'l', 'u', 'k', 'ɯ', 'ɤ', 'm', 't', 'ɕ', 'o', 'ʁ', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'c', 'i', 'S', 'ŋ', 'u', 'S', 't', 'ɕ', 'e']	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'ɯ', 'j', 'w', 'a', 'ʁ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'k', 'ɯ', 't', 'ɕ', 'ɤ', 'r', 'S', 't', 's', 'a', 'S', 'c', 'i', 'S', 'l', 'i', 'S', 'ɯ', 'k', 'u', 'S', 'l', 'u', 'k', 'ɯ', 'ɤ', 'm', 't', 'ɕ', 'o', 'ʁ', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'c', 'i', 'S', 'ŋ', 'u', 'S', 't', 'ɕ', 'e']	1.0	1.0	1.0
tɕe tonɤmtsɯmtsaʁnɯ	tɕe tonɤmtsɯmtsaʁnɯ	['t', 'ɕ', 'e', 'S', 't', 'o', 'n', 'ɤ', 'm', 't', 's', 'ɯ', 'm', 't', 's', 'a', 'ʁ', 'n', 'ɯ']	['t', 'ɕ', 'e', 'S', 't', 'o', 'n', 'ɤ', 'm', 't', 's', 'ɯ', 'm', 't', 's', 'a', 'ʁ', 'n', 'ɯ']	1.0	1.0	1.0
nɯnɯ athɤrji nɯ ɲɯmbrɤt tɕe ɯndɤcu ri li tɯji ci kundzoʁ ŋu tɕe	nɯnɯ athɤri nɯ ɲɯmbrɤt tɕe ɯndɤcu ri li tɯji ci kundzoʁ tɕe	['n', 'ɯ', 'n', 'ɯ', 'S', 'a', 't', 'h', 'ɤ', 'r', 'j', 'i', 'S', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'm', 'b', 'r', 'ɤ', 't', 'S', 't', 'ɕ', 'e', 'S', 'ɯ', 'n', 'd', 'ɤ', 'c', 'u', 'S', 'r', 'i', 'S', 'l', 'i', 'S', 't', 'ɯ', 'j', 'i', 'S', 'c', 'i', 'S', 'k', 'u', 'n', 'd', 'z', 'o', 'ʁ', 'S', 'ŋ', 'u', 'S', 't', 'ɕ', 'e']	['n', 'ɯ', 'n', 'ɯ', 'S', 'a', 't', 'h', 'ɤ', 'r', '*', 'i', 'S', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'm', 'b', 'r', 'ɤ', 't', 'S', 't', 'ɕ', 'e', 'S', 'ɯ', 'n', 'd', 'ɤ', 'c', 'u', 'S', 'r', 'i', 'S', 'l', 'i', 'S', 't', 'ɯ', 'j', 'i', 'S', 'c', 'i', 'S', 'k', 'u', 'n', 'd', 'z', 'o', 'ʁ', '*', '*', '*', 'S', 't', 'ɕ', 'e']	0.897	0.96	0.923
pjɯru qhe tɕeki tɯci ɯŋgɯ ɯʑo pɯkɯntɕhɤr nɯ pjɤmto	pjɯru qhe tɕeki tɯci ɯŋgɯ ɯʑo pɯkɯntɕhɤr nɯ pjɤmto	['p', 'j', 'ɯ', 'r', 'u', 'S', 'q', 'h', 'e', 'S', 't', 'ɕ', 'e', 'k', 'i', 'S', 't', 'ɯ', 'c', 'i', 'S', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'ɯ', 'ʑ', 'o', 'S', 'p', 'ɯ', 'k', 'ɯ', 'n', 't', 'ɕ', 'h', 'ɤ', 'r', 'S', 'n', 'ɯ', 'S', 'p', 'j', 'ɤ', 'm', 't', 'o']	['p', 'j', 'ɯ', 'r', 'u', 'S', 'q', 'h', 'e', 'S', 't', 'ɕ', 'e', 'k', 'i', 'S', 't', 'ɯ', 'c', 'i', 'S', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'ɯ', 'ʑ', 'o', 'S', 'p', 'ɯ', 'k', 'ɯ', 'n', 't', 'ɕ', 'h', 'ɤ', 'r', 'S', 'n', 'ɯ', 'S', 'p', 'j', 'ɤ', 'm', 't', 'o']	1.0	1.0	1.0
tɕe nɯnɯ tɕe tɕe nɯnɯ tɤtu tɕe tɕe	tɕe nɯnɯ tɕe tɕe nɯnɯ tɤtu tɕe tɕe	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'ɤ', 't', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e']	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'ɤ', 't', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e']	1.0	1.0	1.0
nɯ mɤʑɯ tɕe tɕe ɬɤndʐi ʁnɯz nɯ nɯnɯ sakaβ ɯrkɯ nɯtɕu li ɲɤkɤtɯɣndʑici pjɤrɯkhɤcɤlndʑi	nɯ ɯmɯr ʑo tɕe tɕe ɬɤndʐi ʁnɯz ni nɯnɯ sakaβ ɯrkɯ nɯtɕu li ɲɤkɤtɯɣndʑi ci pjɤrɯkhɤcɤlndʑi	['n', 'ɯ', 'S', '*', 'm', '*', '*', 'ɤ', 'ʑ', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'S', 'ɬ', 'ɤ', 'n', 'd', 'ʐ', 'i', 'S', 'ʁ', 'n', 'ɯ', 'z', 'S', 'n', 'ɯ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 's', 'a', 'k', 'a', 'β', 'S', 'ɯ', 'r', 'k', 'ɯ', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 'l', 'i', 'S', 'ɲ', 'ɤ', 'k', 'ɤ', 't', 'ɯ', 'ɣ', 'n', 'd', 'ʑ', 'i', '*', 'c', 'i', 'S', 'p', 'j', 'ɤ', 'r', 'ɯ', 'k', 'h', 'ɤ', 'c', 'ɤ', 'l', 'n', 'd', 'ʑ', 'i']	['n', 'ɯ', 'S', 'ɯ', 'm', 'ɯ', 'r', 'S', 'ʑ', 'o', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'S', 'ɬ', 'ɤ', 'n', 'd', 'ʐ', 'i', 'S', 'ʁ', 'n', 'ɯ', 'z', 'S', 'n', 'i', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 's', 'a', 'k', 'a', 'β', 'S', 'ɯ', 'r', 'k', 'ɯ', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 'l', 'i', 'S', 'ɲ', 'ɤ', 'k', 'ɤ', 't', 'ɯ', 'ɣ', 'n', 'd', 'ʑ', 'i', 'S', 'c', 'i', 'S', 'p', 'j', 'ɤ', 'r', 'ɯ', 'k', 'h', 'ɤ', 'c', 'ɤ', 'l', 'n', 'd', 'ʑ', 'i']	0.913	0.939	0.956
tɕe nɯ qrose ŋu	tɕe nɯ qrose ŋu	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'S', 'q', 'r', 'o', 's', 'e', 'S', 'ŋ', 'u']	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'S', 'q', 'r', 'o', 's', 'e', 'S', 'ŋ', 'u']	1.0	1.0	1.0
tɕe ɯsroʁ kɤri ra toti	tɕe ɯsroʁ kɤri ra toti	['t', 'ɕ', 'e', 'S', 'ɯ', 's', 'r', 'o', 'ʁ', 'S', 'k', 'ɤ', 'r', 'i', 'S', 'r', 'a', 'S', 't', 'o', 't', 'i']	['t', 'ɕ', 'e', 'S', 'ɯ', 's', 'r', 'o', 'ʁ', 'S', 'k', 'ɤ', 'r', 'i', 'S', 'r', 'a', 'S', 't', 'o', 't', 'i']	1.0	1.0	1.0
lutɯfsoʁ ʑo qhe tɯrɤma tuʑe ɲɯŋu	ɯtɯfsoʁ ʑo qhe tɯrɤma tuʑe	['l', 'u', 't', 'ɯ', 'f', 's', 'o', 'ʁ', 'S', 'ʑ', 'o', 'S', 'q', 'h', 'e', 'S', 't', 'ɯ', 'r', 'ɤ', 'm', 'a', 'S', 't', 'u', 'ʑ', 'e', 'S', 'ɲ', 'ɯ', 'ŋ', 'u']	['*', 'ɯ', 't', 'ɯ', 'f', 's', 'o', 'ʁ', 'S', 'ʑ', 'o', 'S', 'q', 'h', 'e', 'S', 't', 'ɯ', 'r', 'ɤ', 'm', 'a', 'S', 't', 'u', 'ʑ', 'e', '*', '*', '*', '*', '*']	0.753	0.933	0.79
tɕe nɯnɯ stoʁ nɯ tɕe thamtham	tɕe nɯnɯ stoʁ nɯnɯ tɕe thamtham	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 's', 't', 'o', 'ʁ', 'S', 'n', 'ɯ', '*', '*', 'S', 't', 'ɕ', 'e', 'S', 't', 'h', 'a', 'm', 't', 'h', 'a', 'm']	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 's', 't', 'o', 'ʁ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 't', 'h', 'a', 'm', 't', 'h', 'a', 'm']	0.901	0.962	0.923
tɕeri nɤkinɯ tɕandu nɯ kɯ rkoŋɟɤl nɯ kunɤzde pjɤŋu tɕe tɕendɤre	tɕeri nɤkinɯ tɕɤndu nɯ kɯ rkoŋɟɤl nɯ kunɤzde pjɤŋu tɕe tɕendɤre	['t', 'ɕ', 'e', 'r', 'i', 'S', 'n', 'ɤ', 'k', 'i', 'n', 'ɯ', 'S', 't', 'ɕ', 'a', 'n', 'd', 'u', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'r', 'k', 'o', 'ŋ', 'ɟ', 'ɤ', 'l', 'S', 'n', 'ɯ', 'S', 'k', 'u', 'n', 'ɤ', 'z', 'd', 'e', 'S', 'p', 'j', 'ɤ', 'ŋ', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e']	['t', 'ɕ', 'e', 'r', 'i', 'S', 'n', 'ɤ', 'k', 'i', 'n', 'ɯ', 'S', 't', 'ɕ', 'ɤ', 'n', 'd', 'u', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'r', 'k', 'o', 'ŋ', 'ɟ', 'ɤ', 'l', 'S', 'n', 'ɯ', 'S', 'k', 'u', 'n', 'ɤ', 'z', 'd', 'e', 'S', 'p', 'j', 'ɤ', 'ŋ', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e']	0.945	0.992	0.95
ʁnɯtɤkhrɤz χsɯtɤkhrɤz jamar kɯtu tu	nɯnɯ ʁnɯtɤkhrɤz χsɯtɤkhrɤz jamar kɯtu tu	['*', '*', '*', '*', '*', 'ʁ', 'n', 'ɯ', 't', 'ɤ', 'k', 'h', 'r', 'ɤ', 'z', 'S', 'χ', 's', 'ɯ', 't', 'ɤ', 'k', 'h', 'r', 'ɤ', 'z', 'S', 'j', 'a', 'm', 'a', 'r', 'S', 'k', 'ɯ', 't', 'u', 'S', 't', 'u']	['n', 'ɯ', 'n', 'ɯ', 'S', 'ʁ', 'n', 'ɯ', 't', 'ɤ', 'k', 'h', 'r', 'ɤ', 'z', 'S', 'χ', 's', 'ɯ', 't', 'ɤ', 'k', 'h', 'r', 'ɤ', 'z', 'S', 'j', 'a', 'm', 'a', 'r', 'S', 'k', 'ɯ', 't', 'u', 'S', 't', 'u']	0.891	0.925	0.941
nɯ tɕu tɕe tɕendɤre	nɯtɕu tɕe tɕendɤre	['n', 'ɯ', 'S', 't', 'ɕ', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e']	['n', 'ɯ', '*', 't', 'ɕ', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e']	0.891	0.909	0.97
tonɯqambɯmbjom toɕe	tonɯqambɯmbjom toɕe	['t', 'o', 'n', 'ɯ', 'q', 'a', 'm', 'b', 'ɯ', 'm', 'b', 'j', 'o', 'm', 'S', 't', 'o', 'ɕ', 'e']	['t', 'o', 'n', 'ɯ', 'q', 'a', 'm', 'b', 'ɯ', 'm', 'b', 'j', 'o', 'm', 'S', 't', 'o', 'ɕ', 'e']	1.0	1.0	1.0
tɕe nɯnɯ túwɣɣɯɕkat tɕe ɯsno ɣɯ́ta mɯ́jra matɕi 	tɕe nɯnɯ túwɣɣɯɕka tɕe ɯsno ɣɯta mɯ́ ra matɕi	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'u', '́', 'w', 'ɣ', 'ɣ', 'ɯ', 'ɕ', 'k', 'a', 't', 'S', 't', 'ɕ', 'e', 'S', 'ɯ', 's', 'n', 'o', 'S', 'ɣ', 'ɯ', '́', 't', 'a', 'S', 'm', 'ɯ', '́', 'j', 'r', 'a', 'S', 'm', 'a', 't', 'ɕ', 'i', 'S']	['t', 'ɕ', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'u', '́', 'w', 'ɣ', 'ɣ', 'ɯ', 'ɕ', 'k', 'a', '*', 'S', 't', 'ɕ', 'e', 'S', 'ɯ', 's', 'n', 'o', 'S', 'ɣ', 'ɯ', '*', 't', 'a', 'S', 'm', 'ɯ', '́', 'S', 'r', 'a', 'S', 'm', 'a', 't', 'ɕ', 'i', '*']	0.873	0.941	0.914
nɤki pɤjkhu nɯtɕu pjɤnnɯrŋgɯ	nɤki pɤjkhu nɯtɕu pjɤnnɯrŋgɯ	['n', 'ɤ', 'k', 'i', 'S', 'p', 'ɤ', 'j', 'k', 'h', 'u', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 'p', 'j', 'ɤ', 'n', 'n', 'ɯ', 'r', 'ŋ', 'g', 'ɯ']	['n', 'ɤ', 'k', 'i', 'S', 'p', 'ɤ', 'j', 'k', 'h', 'u', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 'p', 'j', 'ɤ', 'n', 'n', 'ɯ', 'r', 'ŋ', 'g', 'ɯ']	1.0	1.0	1.0
ɯmɤlɤjaʁ kɯnɤ ʑo ɲɯɣɯrni	ɯmɤlɤjaʁ ra kɯnɤ ʑo ɲɯɣɯrni	['ɯ', 'm', 'ɤ', 'l', 'ɤ', 'j', 'a', 'ʁ', 'S', '*', '*', '*', 'k', 'ɯ', 'n', 'ɤ', 'S', 'ʑ', 'o', 'S', 'ɲ', 'ɯ', 'ɣ', 'ɯ', 'r', 'n', 'i']	['ɯ', 'm', 'ɤ', 'l', 'ɤ', 'j', 'a', 'ʁ', 'S', 'r', 'a', 'S', 'k', 'ɯ', 'n', 'ɤ', 'S', 'ʑ', 'o', 'S', 'ɲ', 'ɯ', 'ɣ', 'ɯ', 'r', 'n', 'i']	0.894	0.926	0.941
